08/12/24 21:53:34 Training initiated with the following parameters:
Model Parameters: (('in_channels', 1), ('hidden_channels', 32), ('out_channels', 64), ('conv_kernel_size', 5), ('pool_kernel_size', 2), ('pool_stride', 2), ('dropout', 0.5), ('leak', 0.4), ('input_size', 8192))

08/12/24 21:53:35 (0m 00s) | [1/10] Batch 0 (0.683s) | LR: 0.0001 | Loss: 1.3629 | Abs. Loss: 1.36
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 931 (0.014s) | LR: 0.0001 | Loss: 1.0678 | Abs. Loss: 1165.96
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 932 (0.015s) | LR: 0.0001 | Loss: 1.2647 | Abs. Loss: 1167.22
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 933 (0.014s) | LR: 0.0001 | Loss: 1.1637 | Abs. Loss: 1168.39
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 934 (0.014s) | LR: 0.0001 | Loss: 1.2433 | Abs. Loss: 1169.63
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 935 (0.015s) | LR: 0.0001 | Loss: 1.1909 | Abs. Loss: 1170.82
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 936 (0.015s) | LR: 0.0001 | Loss: 1.1726 | Abs. Loss: 1171.99
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 937 (0.015s) | LR: 0.0001 | Loss: 1.1829 | Abs. Loss: 1173.18
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 938 (0.015s) | LR: 0.0001 | Loss: 1.1722 | Abs. Loss: 1174.35
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 939 (0.015s) | LR: 0.0001 | Loss: 1.2520 | Abs. Loss: 1175.60
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 940 (0.015s) | LR: 0.0001 | Loss: 1.2472 | Abs. Loss: 1176.85
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 941 (0.015s) | LR: 0.0001 | Loss: 1.3202 | Abs. Loss: 1178.17
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 942 (0.015s) | LR: 0.0001 | Loss: 1.2500 | Abs. Loss: 1179.42
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 943 (0.014s) | LR: 0.0001 | Loss: 1.2580 | Abs. Loss: 1180.68
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 944 (0.015s) | LR: 0.0001 | Loss: 1.2428 | Abs. Loss: 1181.92
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 945 (0.015s) | LR: 0.0001 | Loss: 1.1740 | Abs. Loss: 1183.09
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 946 (0.013s) | LR: 0.0001 | Loss: 1.3481 | Abs. Loss: 1184.44
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 947 (0.014s) | LR: 0.0001 | Loss: 1.1893 | Abs. Loss: 1185.63
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 948 (0.014s) | LR: 0.0001 | Loss: 1.3313 | Abs. Loss: 1186.96
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 949 (0.014s) | LR: 0.0001 | Loss: 1.3001 | Abs. Loss: 1188.26
08/12/24 21:53:51 (0m 16s) | [1/10] Batch 950 (0.014s) | LR: 0.0001 | Loss: 1.2702 | Abs. Loss: 1189.53
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 951 (0.015s) | LR: 0.0001 | Loss: 1.2233 | Abs. Loss: 1190.76
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 952 (0.013s) | LR: 0.0001 | Loss: 1.1960 | Abs. Loss: 1191.95
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 953 (0.014s) | LR: 0.0001 | Loss: 1.1767 | Abs. Loss: 1193.13
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 954 (0.015s) | LR: 0.0001 | Loss: 1.2082 | Abs. Loss: 1194.34
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 955 (0.013s) | LR: 0.0001 | Loss: 1.2085 | Abs. Loss: 1195.55
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 956 (0.014s) | LR: 0.0001 | Loss: 1.2999 | Abs. Loss: 1196.85
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 957 (0.013s) | LR: 0.0001 | Loss: 1.3454 | Abs. Loss: 1198.19
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 958 (0.014s) | LR: 0.0001 | Loss: 1.2773 | Abs. Loss: 1199.47
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 959 (0.013s) | LR: 0.0001 | Loss: 1.2951 | Abs. Loss: 1200.76
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 960 (0.015s) | LR: 0.0001 | Loss: 1.3154 | Abs. Loss: 1202.08
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 961 (0.014s) | LR: 0.0001 | Loss: 1.2363 | Abs. Loss: 1203.31
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 962 (0.013s) | LR: 0.0001 | Loss: 1.2848 | Abs. Loss: 1204.60
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 963 (0.015s) | LR: 0.0001 | Loss: 1.2075 | Abs. Loss: 1205.81
08/12/24 21:53:51 (0m 17s) | [1/10] Batch 964 (0.014s) | LR: 0.0001 | Loss: 1.1258 | Abs. Loss: 1206.93
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 965 (0.013s) | LR: 0.0001 | Loss: 1.2220 | Abs. Loss: 1208.16
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 966 (0.015s) | LR: 0.0001 | Loss: 1.3174 | Abs. Loss: 1209.47
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 967 (0.014s) | LR: 0.0001 | Loss: 1.3237 | Abs. Loss: 1210.80
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 968 (0.016s) | LR: 0.0001 | Loss: 1.2561 | Abs. Loss: 1212.05
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 969 (0.015s) | LR: 0.0001 | Loss: 1.2127 | Abs. Loss: 1213.26
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 970 (0.015s) | LR: 0.0001 | Loss: 1.3157 | Abs. Loss: 1214.58
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 971 (0.015s) | LR: 0.0001 | Loss: 1.2098 | Abs. Loss: 1215.79
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 972 (0.013s) | LR: 0.0001 | Loss: 1.1936 | Abs. Loss: 1216.98
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 973 (0.015s) | LR: 0.0001 | Loss: 1.3450 | Abs. Loss: 1218.33
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 974 (0.014s) | LR: 0.0001 | Loss: 1.2138 | Abs. Loss: 1219.54
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 975 (0.014s) | LR: 0.0001 | Loss: 1.4171 | Abs. Loss: 1220.96
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 976 (0.015s) | LR: 0.0001 | Loss: 1.1544 | Abs. Loss: 1222.11
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 977 (0.016s) | LR: 0.0001 | Loss: 1.2470 | Abs. Loss: 1223.36
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 978 (0.014s) | LR: 0.0001 | Loss: 1.2284 | Abs. Loss: 1224.59
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 979 (0.015s) | LR: 0.0001 | Loss: 1.2306 | Abs. Loss: 1225.82
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 980 (0.015s) | LR: 0.0001 | Loss: 1.2256 | Abs. Loss: 1227.05
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 981 (0.015s) | LR: 0.0001 | Loss: 1.2039 | Abs. Loss: 1228.25
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 982 (0.015s) | LR: 0.0001 | Loss: 1.2082 | Abs. Loss: 1229.46
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 983 (0.016s) | LR: 0.0001 | Loss: 1.3312 | Abs. Loss: 1230.79
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 984 (0.014s) | LR: 0.0001 | Loss: 1.2403 | Abs. Loss: 1232.03
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 985 (0.015s) | LR: 0.0001 | Loss: 1.2325 | Abs. Loss: 1233.26
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 986 (0.014s) | LR: 0.0001 | Loss: 1.2774 | Abs. Loss: 1234.54
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 987 (0.013s) | LR: 0.0001 | Loss: 1.2532 | Abs. Loss: 1235.79
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 988 (0.015s) | LR: 0.0001 | Loss: 1.3945 | Abs. Loss: 1237.19
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 989 (0.014s) | LR: 0.0001 | Loss: 1.2821 | Abs. Loss: 1238.47
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 990 (0.013s) | LR: 0.0001 | Loss: 1.2912 | Abs. Loss: 1239.76
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 991 (0.014s) | LR: 0.0001 | Loss: 1.2807 | Abs. Loss: 1241.04
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 992 (0.015s) | LR: 0.0001 | Loss: 1.1587 | Abs. Loss: 1242.20
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 993 (0.013s) | LR: 0.0001 | Loss: 1.2270 | Abs. Loss: 1243.43
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 994 (0.014s) | LR: 0.0001 | Loss: 1.1704 | Abs. Loss: 1244.60
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 995 (0.015s) | LR: 0.0001 | Loss: 1.2185 | Abs. Loss: 1245.82
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 996 (0.013s) | LR: 0.0001 | Loss: 1.3102 | Abs. Loss: 1247.13
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 997 (0.014s) | LR: 0.0001 | Loss: 1.3113 | Abs. Loss: 1248.44
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 998 (0.015s) | LR: 0.0001 | Loss: 1.1579 | Abs. Loss: 1249.60
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 999 (0.013s) | LR: 0.0001 | Loss: 1.1373 | Abs. Loss: 1250.73
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1000 (0.013s) | LR: 0.0001 | Loss: 1.2222 | Abs. Loss: 1251.95
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1001 (0.015s) | LR: 0.0001 | Loss: 1.2623 | Abs. Loss: 1253.22
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1002 (0.014s) | LR: 0.0001 | Loss: 1.3146 | Abs. Loss: 1254.53
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1003 (0.014s) | LR: 0.0001 | Loss: 1.3133 | Abs. Loss: 1255.84
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1004 (0.015s) | LR: 0.0001 | Loss: 1.3278 | Abs. Loss: 1257.17
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1005 (0.013s) | LR: 0.0001 | Loss: 1.1950 | Abs. Loss: 1258.37
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1006 (0.013s) | LR: 0.0001 | Loss: 1.2789 | Abs. Loss: 1259.65
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1007 (0.015s) | LR: 0.0001 | Loss: 1.2270 | Abs. Loss: 1260.87
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1008 (0.013s) | LR: 0.0001 | Loss: 1.1787 | Abs. Loss: 1262.05
08/12/24 21:53:52 (0m 17s) | [1/10] Batch 1009 (0.014s) | LR: 0.0001 | Loss: 1.2366 | Abs. Loss: 1263.29
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1010 (0.015s) | LR: 0.0001 | Loss: 1.2423 | Abs. Loss: 1264.53
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1011 (0.013s) | LR: 0.0001 | Loss: 1.2586 | Abs. Loss: 1265.79
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1012 (0.014s) | LR: 0.0001 | Loss: 1.3522 | Abs. Loss: 1267.14
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1013 (0.016s) | LR: 0.0001 | Loss: 1.2627 | Abs. Loss: 1268.40
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1014 (0.013s) | LR: 0.0001 | Loss: 1.3849 | Abs. Loss: 1269.79
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1015 (0.014s) | LR: 0.0001 | Loss: 1.2573 | Abs. Loss: 1271.05
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1016 (0.013s) | LR: 0.0001 | Loss: 1.1755 | Abs. Loss: 1272.22
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1017 (0.014s) | LR: 0.0001 | Loss: 1.1946 | Abs. Loss: 1273.42
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1018 (0.014s) | LR: 0.0001 | Loss: 1.2606 | Abs. Loss: 1274.68
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1019 (0.013s) | LR: 0.0001 | Loss: 1.2079 | Abs. Loss: 1275.89
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1020 (0.014s) | LR: 0.0001 | Loss: 1.1427 | Abs. Loss: 1277.03
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1021 (0.014s) | LR: 0.0001 | Loss: 1.2263 | Abs. Loss: 1278.25
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1022 (0.014s) | LR: 0.0001 | Loss: 1.3105 | Abs. Loss: 1279.56
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1023 (0.013s) | LR: 0.0001 | Loss: 1.2437 | Abs. Loss: 1280.81
08/12/24 21:53:52 (0m 18s) | [1/10] Batch 1024 (0.007s) | LR: 0.0001 | Loss: 1.1586 | Abs. Loss: 1281.97
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1025 (0.016s) | LR: 0.0001 | Loss: 1.3010 | Abs. Loss: 1283.27
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1026 (0.015s) | LR: 0.0001 | Loss: 1.2881 | Abs. Loss: 1284.56
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1027 (0.015s) | LR: 0.0001 | Loss: 1.1737 | Abs. Loss: 1285.73
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1028 (0.014s) | LR: 0.0001 | Loss: 1.2396 | Abs. Loss: 1286.97
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1029 (0.016s) | LR: 0.0001 | Loss: 1.1479 | Abs. Loss: 1288.12
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1030 (0.015s) | LR: 0.0001 | Loss: 1.3519 | Abs. Loss: 1289.47
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1031 (0.015s) | LR: 0.0001 | Loss: 1.2630 | Abs. Loss: 1290.73
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1032 (0.015s) | LR: 0.0001 | Loss: 1.3570 | Abs. Loss: 1292.09
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1033 (0.015s) | LR: 0.0001 | Loss: 1.2536 | Abs. Loss: 1293.34
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1034 (0.013s) | LR: 0.0001 | Loss: 1.2636 | Abs. Loss: 1294.61
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1035 (0.014s) | LR: 0.0001 | Loss: 1.2673 | Abs. Loss: 1295.87
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1036 (0.014s) | LR: 0.0001 | Loss: 1.2351 | Abs. Loss: 1297.11
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1037 (0.013s) | LR: 0.0001 | Loss: 1.2133 | Abs. Loss: 1298.32
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1038 (0.014s) | LR: 0.0001 | Loss: 1.2968 | Abs. Loss: 1299.62
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1039 (0.015s) | LR: 0.0001 | Loss: 1.3167 | Abs. Loss: 1300.94
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1040 (0.013s) | LR: 0.0001 | Loss: 1.2884 | Abs. Loss: 1302.22
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1041 (0.014s) | LR: 0.0001 | Loss: 1.1919 | Abs. Loss: 1303.42
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1042 (0.015s) | LR: 0.0001 | Loss: 1.3159 | Abs. Loss: 1304.73
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1043 (0.014s) | LR: 0.0001 | Loss: 1.2959 | Abs. Loss: 1306.03
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1044 (0.014s) | LR: 0.0001 | Loss: 1.2772 | Abs. Loss: 1307.30
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1045 (0.016s) | LR: 0.0001 | Loss: 1.2948 | Abs. Loss: 1308.60
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1046 (0.014s) | LR: 0.0001 | Loss: 1.2935 | Abs. Loss: 1309.89
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1047 (0.013s) | LR: 0.0001 | Loss: 1.3269 | Abs. Loss: 1311.22
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1048 (0.014s) | LR: 0.0001 | Loss: 1.2101 | Abs. Loss: 1312.43
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1049 (0.013s) | LR: 0.0001 | Loss: 1.2205 | Abs. Loss: 1313.65
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1050 (0.013s) | LR: 0.0001 | Loss: 1.3881 | Abs. Loss: 1315.04
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1051 (0.016s) | LR: 0.0001 | Loss: 1.3000 | Abs. Loss: 1316.34
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1052 (0.014s) | LR: 0.0001 | Loss: 1.3496 | Abs. Loss: 1317.69
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1053 (0.013s) | LR: 0.0001 | Loss: 1.2657 | Abs. Loss: 1318.95
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1054 (0.015s) | LR: 0.0001 | Loss: 1.2897 | Abs. Loss: 1320.24
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1055 (0.013s) | LR: 0.0001 | Loss: 1.3671 | Abs. Loss: 1321.61
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1056 (0.013s) | LR: 0.0001 | Loss: 1.2040 | Abs. Loss: 1322.82
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1057 (0.014s) | LR: 0.0001 | Loss: 1.1437 | Abs. Loss: 1323.96
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1058 (0.013s) | LR: 0.0001 | Loss: 1.2443 | Abs. Loss: 1325.20
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1059 (0.015s) | LR: 0.0001 | Loss: 1.2746 | Abs. Loss: 1326.48
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1060 (0.015s) | LR: 0.0001 | Loss: 1.1806 | Abs. Loss: 1327.66
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1061 (0.014s) | LR: 0.0001 | Loss: 1.1882 | Abs. Loss: 1328.85
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1062 (0.013s) | LR: 0.0001 | Loss: 1.2266 | Abs. Loss: 1330.07
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1063 (0.014s) | LR: 0.0001 | Loss: 1.3247 | Abs. Loss: 1331.40
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1064 (0.013s) | LR: 0.0001 | Loss: 1.2470 | Abs. Loss: 1332.64
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1065 (0.013s) | LR: 0.0001 | Loss: 1.3170 | Abs. Loss: 1333.96
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1066 (0.015s) | LR: 0.0001 | Loss: 1.1757 | Abs. Loss: 1335.14
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1067 (0.013s) | LR: 0.0001 | Loss: 1.4401 | Abs. Loss: 1336.58
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1068 (0.013s) | LR: 0.0001 | Loss: 1.2297 | Abs. Loss: 1337.81
08/12/24 21:53:53 (0m 18s) | [1/10] Batch 1069 (0.015s) | LR: 0.0001 | Loss: 1.1824 | Abs. Loss: 1338.99
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1070 (0.014s) | LR: 0.0001 | Loss: 1.2950 | Abs. Loss: 1340.28
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1071 (0.013s) | LR: 0.0001 | Loss: 1.1942 | Abs. Loss: 1341.48
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1072 (0.013s) | LR: 0.0001 | Loss: 1.1089 | Abs. Loss: 1342.59
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1073 (0.014s) | LR: 0.0001 | Loss: 1.1961 | Abs. Loss: 1343.78
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1074 (0.013s) | LR: 0.0001 | Loss: 1.2134 | Abs. Loss: 1345.00
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1075 (0.015s) | LR: 0.0001 | Loss: 1.2137 | Abs. Loss: 1346.21
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1076 (0.014s) | LR: 0.0001 | Loss: 1.1961 | Abs. Loss: 1347.41
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1077 (0.015s) | LR: 0.0001 | Loss: 1.2922 | Abs. Loss: 1348.70
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1078 (0.015s) | LR: 0.0001 | Loss: 1.3303 | Abs. Loss: 1350.03
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1079 (0.013s) | LR: 0.0001 | Loss: 1.0755 | Abs. Loss: 1351.11
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1080 (0.014s) | LR: 0.0001 | Loss: 1.2538 | Abs. Loss: 1352.36
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1081 (0.014s) | LR: 0.0001 | Loss: 1.2227 | Abs. Loss: 1353.58
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1082 (0.014s) | LR: 0.0001 | Loss: 1.3339 | Abs. Loss: 1354.92
08/12/24 21:53:53 (0m 19s) | [1/10] Batch 1083 (0.014s) | LR: 0.0001 | Loss: 1.2937 | Abs. Loss: 1356.21
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1084 (0.016s) | LR: 0.0001 | Loss: 1.2274 | Abs. Loss: 1357.44
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1085 (0.012s) | LR: 0.0001 | Loss: 1.2468 | Abs. Loss: 1358.68
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1086 (0.014s) | LR: 0.0001 | Loss: 1.2611 | Abs. Loss: 1359.94
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1087 (0.014s) | LR: 0.0001 | Loss: 1.1720 | Abs. Loss: 1361.12
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1088 (0.013s) | LR: 0.0001 | Loss: 1.2102 | Abs. Loss: 1362.33
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1089 (0.015s) | LR: 0.0001 | Loss: 1.2104 | Abs. Loss: 1363.54
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1090 (0.015s) | LR: 0.0001 | Loss: 1.2393 | Abs. Loss: 1364.78
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1091 (0.013s) | LR: 0.0001 | Loss: 1.2898 | Abs. Loss: 1366.07
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1092 (0.013s) | LR: 0.0001 | Loss: 1.2932 | Abs. Loss: 1367.36
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1093 (0.015s) | LR: 0.0001 | Loss: 1.3175 | Abs. Loss: 1368.68
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1094 (0.013s) | LR: 0.0001 | Loss: 1.1405 | Abs. Loss: 1369.82
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1095 (0.014s) | LR: 0.0001 | Loss: 1.2693 | Abs. Loss: 1371.09
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1096 (0.015s) | LR: 0.0001 | Loss: 1.1978 | Abs. Loss: 1372.28
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1097 (0.013s) | LR: 0.0001 | Loss: 1.2735 | Abs. Loss: 1373.56
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1098 (0.013s) | LR: 0.0001 | Loss: 1.1931 | Abs. Loss: 1374.75
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1099 (0.014s) | LR: 0.0001 | Loss: 1.3111 | Abs. Loss: 1376.06
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1100 (0.014s) | LR: 0.0001 | Loss: 1.2956 | Abs. Loss: 1377.36
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1101 (0.014s) | LR: 0.0001 | Loss: 1.2786 | Abs. Loss: 1378.64
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1102 (0.015s) | LR: 0.0001 | Loss: 1.3691 | Abs. Loss: 1380.01
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1103 (0.013s) | LR: 0.0001 | Loss: 1.2645 | Abs. Loss: 1381.27
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1104 (0.013s) | LR: 0.0001 | Loss: 1.2227 | Abs. Loss: 1382.49
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1105 (0.015s) | LR: 0.0001 | Loss: 1.3189 | Abs. Loss: 1383.81
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1106 (0.013s) | LR: 0.0001 | Loss: 1.2260 | Abs. Loss: 1385.04
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1107 (0.014s) | LR: 0.0001 | Loss: 1.2612 | Abs. Loss: 1386.30
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1108 (0.016s) | LR: 0.0001 | Loss: 1.2789 | Abs. Loss: 1387.58
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1109 (0.014s) | LR: 0.0001 | Loss: 1.2458 | Abs. Loss: 1388.82
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1110 (0.013s) | LR: 0.0001 | Loss: 1.4084 | Abs. Loss: 1390.23
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1111 (0.015s) | LR: 0.0001 | Loss: 1.3470 | Abs. Loss: 1391.58
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1112 (0.013s) | LR: 0.0001 | Loss: 1.2833 | Abs. Loss: 1392.86
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1113 (0.013s) | LR: 0.0001 | Loss: 1.2900 | Abs. Loss: 1394.15
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1114 (0.014s) | LR: 0.0001 | Loss: 1.3061 | Abs. Loss: 1395.46
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1115 (0.013s) | LR: 0.0001 | Loss: 1.3080 | Abs. Loss: 1396.77
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1116 (0.013s) | LR: 0.0001 | Loss: 1.1920 | Abs. Loss: 1397.96
08/12/24 21:53:54 (0m 19s) | [1/10] Batch 1117 (0.016s) | LR: 0.0001 | Loss: 1.2610 | Abs. Loss: 1399.22
