08/12/24 22:15:09 Training initiated with the following parameters:
Model Parameters: (('in_channels', 1), ('hidden_channels', 32), ('out_channels', 64), ('conv_kernel_size', 5), ('pool_kernel_size', 2), ('pool_stride', 2), ('dropout', 0.5), ('leak', 0.4), ('input_size', 8192))

08/12/24 22:15:10 (0m 00s) | [1/10] Batch 0 (0.687s) | LR: 0.0001 | Loss: 1.3748 | Abs. Loss: 1.37
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1130 (0.021s) | LR: 0.0001 | Loss: 1.1588 | Abs. Loss: 1417.21
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1131 (0.020s) | LR: 0.0001 | Loss: 1.2096 | Abs. Loss: 1418.42
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1132 (0.020s) | LR: 0.0001 | Loss: 1.4046 | Abs. Loss: 1419.82
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1133 (0.018s) | LR: 0.0001 | Loss: 1.2725 | Abs. Loss: 1421.10
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1134 (0.019s) | LR: 0.0001 | Loss: 1.2747 | Abs. Loss: 1422.37
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1135 (0.020s) | LR: 0.0001 | Loss: 1.2115 | Abs. Loss: 1423.58
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1136 (0.018s) | LR: 0.0001 | Loss: 1.2771 | Abs. Loss: 1424.86
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1137 (0.019s) | LR: 0.0001 | Loss: 1.1504 | Abs. Loss: 1426.01
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1138 (0.020s) | LR: 0.0001 | Loss: 1.3076 | Abs. Loss: 1427.32
08/12/24 22:15:35 (0m 26s) | [1/10] Batch 1139 (0.020s) | LR: 0.0001 | Loss: 1.2775 | Abs. Loss: 1428.60
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1140 (0.019s) | LR: 0.0001 | Loss: 1.2378 | Abs. Loss: 1429.83
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1141 (0.019s) | LR: 0.0001 | Loss: 1.2268 | Abs. Loss: 1431.06
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1142 (0.021s) | LR: 0.0001 | Loss: 1.2777 | Abs. Loss: 1432.34
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1143 (0.020s) | LR: 0.0001 | Loss: 1.1810 | Abs. Loss: 1433.52
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1144 (0.019s) | LR: 0.0001 | Loss: 1.3454 | Abs. Loss: 1434.86
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1145 (0.018s) | LR: 0.0001 | Loss: 1.2965 | Abs. Loss: 1436.16
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1146 (0.019s) | LR: 0.0001 | Loss: 1.3074 | Abs. Loss: 1437.47
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1147 (0.020s) | LR: 0.0001 | Loss: 1.2437 | Abs. Loss: 1438.71
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1148 (0.020s) | LR: 0.0001 | Loss: 1.1100 | Abs. Loss: 1439.82
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1149 (0.019s) | LR: 0.0001 | Loss: 1.2597 | Abs. Loss: 1441.08
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1150 (0.020s) | LR: 0.0001 | Loss: 1.1919 | Abs. Loss: 1442.27
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1151 (0.019s) | LR: 0.0001 | Loss: 1.2099 | Abs. Loss: 1443.48
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1152 (0.006s) | LR: 0.0001 | Loss: 1.1319 | Abs. Loss: 1444.62
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1153 (0.022s) | LR: 0.0001 | Loss: 1.2450 | Abs. Loss: 1445.86
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1154 (0.019s) | LR: 0.0001 | Loss: 1.3680 | Abs. Loss: 1447.23
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1155 (0.019s) | LR: 0.0001 | Loss: 1.0918 | Abs. Loss: 1448.32
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1156 (0.021s) | LR: 0.0001 | Loss: 1.2792 | Abs. Loss: 1449.60
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1157 (0.019s) | LR: 0.0001 | Loss: 1.3089 | Abs. Loss: 1450.91
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1158 (0.019s) | LR: 0.0001 | Loss: 1.3884 | Abs. Loss: 1452.30
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1159 (0.020s) | LR: 0.0001 | Loss: 1.2480 | Abs. Loss: 1453.54
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1160 (0.018s) | LR: 0.0001 | Loss: 1.3512 | Abs. Loss: 1454.90
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1161 (0.020s) | LR: 0.0001 | Loss: 1.2999 | Abs. Loss: 1456.20
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1162 (0.020s) | LR: 0.0001 | Loss: 1.2141 | Abs. Loss: 1457.41
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1163 (0.019s) | LR: 0.0001 | Loss: 1.2384 | Abs. Loss: 1458.65
08/12/24 22:15:36 (0m 26s) | [1/10] Batch 1164 (0.020s) | LR: 0.0001 | Loss: 1.2314 | Abs. Loss: 1459.88
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1165 (0.018s) | LR: 0.0001 | Loss: 1.2320 | Abs. Loss: 1461.11
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1166 (0.020s) | LR: 0.0001 | Loss: 1.3244 | Abs. Loss: 1462.44
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1167 (0.019s) | LR: 0.0001 | Loss: 1.1811 | Abs. Loss: 1463.62
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1168 (0.020s) | LR: 0.0001 | Loss: 1.3250 | Abs. Loss: 1464.94
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1169 (0.018s) | LR: 0.0001 | Loss: 1.2877 | Abs. Loss: 1466.23
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1170 (0.020s) | LR: 0.0001 | Loss: 1.2916 | Abs. Loss: 1467.52
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1171 (0.020s) | LR: 0.0001 | Loss: 1.2309 | Abs. Loss: 1468.75
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1172 (0.019s) | LR: 0.0001 | Loss: 1.2971 | Abs. Loss: 1470.05
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1173 (0.020s) | LR: 0.0001 | Loss: 1.2564 | Abs. Loss: 1471.31
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1174 (0.020s) | LR: 0.0001 | Loss: 1.3046 | Abs. Loss: 1472.61
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1175 (0.019s) | LR: 0.0001 | Loss: 1.3102 | Abs. Loss: 1473.92
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1176 (0.021s) | LR: 0.0001 | Loss: 1.1585 | Abs. Loss: 1475.08
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1177 (0.019s) | LR: 0.0001 | Loss: 1.2546 | Abs. Loss: 1476.33
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1178 (0.018s) | LR: 0.0001 | Loss: 1.4079 | Abs. Loss: 1477.74
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1179 (0.022s) | LR: 0.0001 | Loss: 1.2669 | Abs. Loss: 1479.01
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1180 (0.020s) | LR: 0.0001 | Loss: 1.2445 | Abs. Loss: 1480.25
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1181 (0.020s) | LR: 0.0001 | Loss: 1.2513 | Abs. Loss: 1481.50
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1182 (0.019s) | LR: 0.0001 | Loss: 1.2884 | Abs. Loss: 1482.79
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1183 (0.019s) | LR: 0.0001 | Loss: 1.2231 | Abs. Loss: 1484.02
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1184 (0.019s) | LR: 0.0001 | Loss: 1.2202 | Abs. Loss: 1485.24
08/12/24 22:15:36 (0m 27s) | [1/10] Batch 1185 (0.021s) | LR: 0.0001 | Loss: 1.2123 | Abs. Loss: 1486.45
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1186 (0.019s) | LR: 0.0001 | Loss: 1.1386 | Abs. Loss: 1487.59
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1187 (0.021s) | LR: 0.0001 | Loss: 1.1420 | Abs. Loss: 1488.73
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1188 (0.019s) | LR: 0.0001 | Loss: 1.2583 | Abs. Loss: 1489.99
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1189 (0.019s) | LR: 0.0001 | Loss: 1.2750 | Abs. Loss: 1491.26
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1190 (0.020s) | LR: 0.0001 | Loss: 1.2683 | Abs. Loss: 1492.53
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1191 (0.019s) | LR: 0.0001 | Loss: 1.2075 | Abs. Loss: 1493.74
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1192 (0.019s) | LR: 0.0001 | Loss: 1.2420 | Abs. Loss: 1494.98
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1193 (0.021s) | LR: 0.0001 | Loss: 1.2827 | Abs. Loss: 1496.26
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1194 (0.018s) | LR: 0.0001 | Loss: 1.2294 | Abs. Loss: 1497.49
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1195 (0.019s) | LR: 0.0001 | Loss: 1.2385 | Abs. Loss: 1498.73
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1196 (0.020s) | LR: 0.0001 | Loss: 1.4008 | Abs. Loss: 1500.13
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1197 (0.019s) | LR: 0.0001 | Loss: 1.1869 | Abs. Loss: 1501.32
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1198 (0.019s) | LR: 0.0001 | Loss: 1.3043 | Abs. Loss: 1502.62
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1199 (0.021s) | LR: 0.0001 | Loss: 1.1730 | Abs. Loss: 1503.80
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1200 (0.019s) | LR: 0.0001 | Loss: 1.2762 | Abs. Loss: 1505.07
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1201 (0.020s) | LR: 0.0001 | Loss: 1.1955 | Abs. Loss: 1506.27
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1202 (0.021s) | LR: 0.0001 | Loss: 1.2774 | Abs. Loss: 1507.54
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1203 (0.018s) | LR: 0.0001 | Loss: 1.1836 | Abs. Loss: 1508.73
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1204 (0.019s) | LR: 0.0001 | Loss: 1.2333 | Abs. Loss: 1509.96
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1205 (0.021s) | LR: 0.0001 | Loss: 1.1387 | Abs. Loss: 1511.10
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1206 (0.019s) | LR: 0.0001 | Loss: 1.1220 | Abs. Loss: 1512.22
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1207 (0.020s) | LR: 0.0001 | Loss: 1.2910 | Abs. Loss: 1513.51
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1208 (0.019s) | LR: 0.0001 | Loss: 1.3592 | Abs. Loss: 1514.87
08/12/24 22:15:37 (0m 27s) | [1/10] Batch 1209 (0.020s) | LR: 0.0001 | Loss: 1.2290 | Abs. Loss: 1516.10
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1210 (0.020s) | LR: 0.0001 | Loss: 1.2924 | Abs. Loss: 1517.39
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1211 (0.020s) | LR: 0.0001 | Loss: 1.2218 | Abs. Loss: 1518.62
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1212 (0.020s) | LR: 0.0001 | Loss: 1.2441 | Abs. Loss: 1519.86
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1213 (0.021s) | LR: 0.0001 | Loss: 1.2777 | Abs. Loss: 1521.14
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1214 (0.019s) | LR: 0.0001 | Loss: 1.2799 | Abs. Loss: 1522.42
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1215 (0.019s) | LR: 0.0001 | Loss: 1.3113 | Abs. Loss: 1523.73
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1216 (0.021s) | LR: 0.0001 | Loss: 1.3305 | Abs. Loss: 1525.06
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1217 (0.019s) | LR: 0.0001 | Loss: 1.0777 | Abs. Loss: 1526.14
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1218 (0.019s) | LR: 0.0001 | Loss: 1.2738 | Abs. Loss: 1527.41
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1219 (0.021s) | LR: 0.0001 | Loss: 1.1813 | Abs. Loss: 1528.59
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1220 (0.019s) | LR: 0.0001 | Loss: 1.2356 | Abs. Loss: 1529.83
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1221 (0.019s) | LR: 0.0001 | Loss: 1.2748 | Abs. Loss: 1531.10
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1222 (0.021s) | LR: 0.0001 | Loss: 1.3044 | Abs. Loss: 1532.41
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1223 (0.019s) | LR: 0.0001 | Loss: 1.2786 | Abs. Loss: 1533.69
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1224 (0.018s) | LR: 0.0001 | Loss: 1.2099 | Abs. Loss: 1534.90
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1225 (0.021s) | LR: 0.0001 | Loss: 1.2858 | Abs. Loss: 1536.18
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1226 (0.019s) | LR: 0.0001 | Loss: 1.2188 | Abs. Loss: 1537.40
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1227 (0.021s) | LR: 0.0001 | Loss: 1.2556 | Abs. Loss: 1538.66
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1228 (0.018s) | LR: 0.0001 | Loss: 1.2265 | Abs. Loss: 1539.88
08/12/24 22:15:37 (0m 28s) | [1/10] Batch 1229 (0.019s) | LR: 0.0001 | Loss: 1.1657 | Abs. Loss: 1541.05
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1230 (0.020s) | LR: 0.0001 | Loss: 1.4367 | Abs. Loss: 1542.48
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1231 (0.020s) | LR: 0.0001 | Loss: 1.2744 | Abs. Loss: 1543.76
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1232 (0.019s) | LR: 0.0001 | Loss: 1.1281 | Abs. Loss: 1544.89
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1233 (0.018s) | LR: 0.0001 | Loss: 1.2079 | Abs. Loss: 1546.09
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1234 (0.020s) | LR: 0.0001 | Loss: 1.2926 | Abs. Loss: 1547.39
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1235 (0.019s) | LR: 0.0001 | Loss: 1.1933 | Abs. Loss: 1548.58
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1236 (0.021s) | LR: 0.0001 | Loss: 1.2204 | Abs. Loss: 1549.80
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1237 (0.017s) | LR: 0.0001 | Loss: 1.1451 | Abs. Loss: 1550.95
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1238 (0.020s) | LR: 0.0001 | Loss: 1.2574 | Abs. Loss: 1552.20
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1239 (0.019s) | LR: 0.0001 | Loss: 1.1943 | Abs. Loss: 1553.40
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1240 (0.020s) | LR: 0.0001 | Loss: 1.1908 | Abs. Loss: 1554.59
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1241 (0.020s) | LR: 0.0001 | Loss: 1.2674 | Abs. Loss: 1555.86
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1242 (0.019s) | LR: 0.0001 | Loss: 1.1894 | Abs. Loss: 1557.05
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1243 (0.019s) | LR: 0.0001 | Loss: 1.1731 | Abs. Loss: 1558.22
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1244 (0.020s) | LR: 0.0001 | Loss: 1.2090 | Abs. Loss: 1559.43
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1245 (0.020s) | LR: 0.0001 | Loss: 1.1650 | Abs. Loss: 1560.59
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1246 (0.018s) | LR: 0.0001 | Loss: 1.2697 | Abs. Loss: 1561.86
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1247 (0.019s) | LR: 0.0001 | Loss: 1.1969 | Abs. Loss: 1563.06
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1248 (0.019s) | LR: 0.0001 | Loss: 1.1933 | Abs. Loss: 1564.25
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1249 (0.020s) | LR: 0.0001 | Loss: 1.2823 | Abs. Loss: 1565.53
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1250 (0.018s) | LR: 0.0001 | Loss: 1.2399 | Abs. Loss: 1566.77
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1251 (0.019s) | LR: 0.0001 | Loss: 1.3527 | Abs. Loss: 1568.13
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1252 (0.021s) | LR: 0.0001 | Loss: 1.2036 | Abs. Loss: 1569.33
08/12/24 22:15:38 (0m 28s) | [1/10] Batch 1253 (0.019s) | LR: 0.0001 | Loss: 1.1287 | Abs. Loss: 1570.46
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1254 (0.020s) | LR: 0.0001 | Loss: 1.2054 | Abs. Loss: 1571.66
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1255 (0.019s) | LR: 0.0001 | Loss: 1.2416 | Abs. Loss: 1572.91
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1256 (0.020s) | LR: 0.0001 | Loss: 1.2326 | Abs. Loss: 1574.14
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1257 (0.020s) | LR: 0.0001 | Loss: 1.1955 | Abs. Loss: 1575.33
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1258 (0.020s) | LR: 0.0001 | Loss: 1.3498 | Abs. Loss: 1576.68
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1259 (0.019s) | LR: 0.0001 | Loss: 1.1313 | Abs. Loss: 1577.82
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1260 (0.020s) | LR: 0.0001 | Loss: 1.1704 | Abs. Loss: 1578.99
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1261 (0.020s) | LR: 0.0001 | Loss: 1.1291 | Abs. Loss: 1580.12
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1262 (0.019s) | LR: 0.0001 | Loss: 1.1224 | Abs. Loss: 1581.24
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1263 (0.021s) | LR: 0.0001 | Loss: 1.3429 | Abs. Loss: 1582.58
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1264 (0.018s) | LR: 0.0001 | Loss: 1.2592 | Abs. Loss: 1583.84
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1265 (0.020s) | LR: 0.0001 | Loss: 1.1927 | Abs. Loss: 1585.03
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1266 (0.020s) | LR: 0.0001 | Loss: 1.2477 | Abs. Loss: 1586.28
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1267 (0.019s) | LR: 0.0001 | Loss: 1.2237 | Abs. Loss: 1587.50
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1268 (0.018s) | LR: 0.0001 | Loss: 1.2894 | Abs. Loss: 1588.79
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1269 (0.019s) | LR: 0.0001 | Loss: 1.2261 | Abs. Loss: 1590.02
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1270 (0.020s) | LR: 0.0001 | Loss: 1.2843 | Abs. Loss: 1591.30
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1271 (0.019s) | LR: 0.0001 | Loss: 1.1555 | Abs. Loss: 1592.46
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1272 (0.020s) | LR: 0.0001 | Loss: 1.1281 | Abs. Loss: 1593.59
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1273 (0.019s) | LR: 0.0001 | Loss: 1.1370 | Abs. Loss: 1594.72
08/12/24 22:15:38 (0m 29s) | [1/10] Batch 1274 (0.019s) | LR: 0.0001 | Loss: 1.2089 | Abs. Loss: 1595.93
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1275 (0.021s) | LR: 0.0001 | Loss: 1.2422 | Abs. Loss: 1597.18
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1276 (0.017s) | LR: 0.0001 | Loss: 1.2142 | Abs. Loss: 1598.39
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1277 (0.017s) | LR: 0.0001 | Loss: 1.2581 | Abs. Loss: 1599.65
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1278 (0.019s) | LR: 0.0001 | Loss: 1.2305 | Abs. Loss: 1600.88
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1279 (0.021s) | LR: 0.0001 | Loss: 1.3479 | Abs. Loss: 1602.23
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1280 (0.006s) | LR: 0.0001 | Loss: 1.3296 | Abs. Loss: 1603.56
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1281 (0.021s) | LR: 0.0001 | Loss: 1.2669 | Abs. Loss: 1604.82
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1282 (0.020s) | LR: 0.0001 | Loss: 1.2430 | Abs. Loss: 1606.07
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1283 (0.018s) | LR: 0.0001 | Loss: 1.3490 | Abs. Loss: 1607.41
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1284 (0.021s) | LR: 0.0001 | Loss: 1.1311 | Abs. Loss: 1608.55
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1285 (0.018s) | LR: 0.0001 | Loss: 1.1973 | Abs. Loss: 1609.74
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1286 (0.019s) | LR: 0.0001 | Loss: 1.2639 | Abs. Loss: 1611.01
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1287 (0.020s) | LR: 0.0001 | Loss: 1.2452 | Abs. Loss: 1612.25
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1288 (0.019s) | LR: 0.0001 | Loss: 1.1933 | Abs. Loss: 1613.45
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1289 (0.020s) | LR: 0.0001 | Loss: 1.2511 | Abs. Loss: 1614.70
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1290 (0.021s) | LR: 0.0001 | Loss: 1.2048 | Abs. Loss: 1615.90
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1291 (0.018s) | LR: 0.0001 | Loss: 1.2765 | Abs. Loss: 1617.18
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1292 (0.019s) | LR: 0.0001 | Loss: 1.2038 | Abs. Loss: 1618.38
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1293 (0.022s) | LR: 0.0001 | Loss: 1.3147 | Abs. Loss: 1619.70
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1294 (0.020s) | LR: 0.0001 | Loss: 1.2656 | Abs. Loss: 1620.96
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1295 (0.019s) | LR: 0.0001 | Loss: 1.1402 | Abs. Loss: 1622.10
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1296 (0.020s) | LR: 0.0001 | Loss: 1.2995 | Abs. Loss: 1623.40
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1297 (0.020s) | LR: 0.0001 | Loss: 1.2262 | Abs. Loss: 1624.63
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1298 (0.020s) | LR: 0.0001 | Loss: 1.3340 | Abs. Loss: 1625.96
08/12/24 22:15:39 (0m 29s) | [1/10] Batch 1299 (0.020s) | LR: 0.0001 | Loss: 1.2640 | Abs. Loss: 1627.23
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1300 (0.019s) | LR: 0.0001 | Loss: 1.2972 | Abs. Loss: 1628.52
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1301 (0.020s) | LR: 0.0001 | Loss: 1.2703 | Abs. Loss: 1629.79
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1302 (0.020s) | LR: 0.0001 | Loss: 1.2762 | Abs. Loss: 1631.07
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1303 (0.019s) | LR: 0.0001 | Loss: 1.3777 | Abs. Loss: 1632.45
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1304 (0.020s) | LR: 0.0001 | Loss: 1.1903 | Abs. Loss: 1633.64
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1305 (0.019s) | LR: 0.0001 | Loss: 1.1770 | Abs. Loss: 1634.81
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1306 (0.019s) | LR: 0.0001 | Loss: 1.3171 | Abs. Loss: 1636.13
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1307 (0.020s) | LR: 0.0001 | Loss: 1.2649 | Abs. Loss: 1637.40
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1308 (0.019s) | LR: 0.0001 | Loss: 1.2800 | Abs. Loss: 1638.68
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1309 (0.018s) | LR: 0.0001 | Loss: 1.2164 | Abs. Loss: 1639.89
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1310 (0.020s) | LR: 0.0001 | Loss: 1.1720 | Abs. Loss: 1641.06
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1311 (0.019s) | LR: 0.0001 | Loss: 1.2765 | Abs. Loss: 1642.34
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1312 (0.020s) | LR: 0.0001 | Loss: 1.1887 | Abs. Loss: 1643.53
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1313 (0.019s) | LR: 0.0001 | Loss: 1.2191 | Abs. Loss: 1644.75
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1314 (0.020s) | LR: 0.0001 | Loss: 1.2657 | Abs. Loss: 1646.01
08/12/24 22:15:39 (0m 30s) | [1/10] Batch 1315 (0.018s) | LR: 0.0001 | Loss: 1.2456 | Abs. Loss: 1647.26
