08/11/24 22:40:12 Training initiated with the following parameters:
Model Parameters: (('in_channels', 1), ('hidden_channels', 32), ('out_channels', 64), ('conv_kernel_size', 5), ('pool_kernel_size', 2), ('pool_stride', 2), ('dropout', 0.5), ('leak', 0.4), ('input_size', 8192))

08/11/24 22:40:13 (0m 00s) | [1/6] Batch 0 (0.681s) | LR: 0.0001 | Loss: 1.4186 | Abs. Loss: 1.42
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 680 (0.017s) | LR: 0.0001 | Loss: 0.7522 | Abs. Loss: 709.40
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 681 (0.017s) | LR: 0.0001 | Loss: 0.8110 | Abs. Loss: 710.22
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 682 (0.019s) | LR: 0.0001 | Loss: 0.6115 | Abs. Loss: 710.83
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 683 (0.017s) | LR: 0.0001 | Loss: 0.7022 | Abs. Loss: 711.53
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 684 (0.017s) | LR: 0.0001 | Loss: 0.7900 | Abs. Loss: 712.32
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 685 (0.017s) | LR: 0.0001 | Loss: 0.7712 | Abs. Loss: 713.09
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 686 (0.018s) | LR: 0.0001 | Loss: 0.8821 | Abs. Loss: 713.97
08/11/24 22:40:27 (0m 14s) | [1/6] Batch 687 (0.016s) | LR: 0.0001 | Loss: 0.8081 | Abs. Loss: 714.78
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 688 (0.016s) | LR: 0.0001 | Loss: 0.7729 | Abs. Loss: 715.55
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 689 (0.018s) | LR: 0.0001 | Loss: 0.8614 | Abs. Loss: 716.41
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 690 (0.017s) | LR: 0.0001 | Loss: 0.9022 | Abs. Loss: 717.32
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 691 (0.018s) | LR: 0.0001 | Loss: 0.8595 | Abs. Loss: 718.18
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 692 (0.016s) | LR: 0.0001 | Loss: 0.7816 | Abs. Loss: 718.96
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 693 (0.017s) | LR: 0.0001 | Loss: 0.6799 | Abs. Loss: 719.64
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 694 (0.016s) | LR: 0.0001 | Loss: 0.7733 | Abs. Loss: 720.41
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 695 (0.018s) | LR: 0.0001 | Loss: 0.8830 | Abs. Loss: 721.29
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 696 (0.017s) | LR: 0.0001 | Loss: 0.6568 | Abs. Loss: 721.95
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 697 (0.016s) | LR: 0.0001 | Loss: 0.6873 | Abs. Loss: 722.64
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 698 (0.017s) | LR: 0.0001 | Loss: 1.0045 | Abs. Loss: 723.64
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 699 (0.017s) | LR: 0.0001 | Loss: 0.8197 | Abs. Loss: 724.46
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 700 (0.017s) | LR: 0.0001 | Loss: 0.7211 | Abs. Loss: 725.18
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 701 (0.018s) | LR: 0.0001 | Loss: 0.6974 | Abs. Loss: 725.88
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 702 (0.017s) | LR: 0.0001 | Loss: 0.8108 | Abs. Loss: 726.69
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 703 (0.016s) | LR: 0.0001 | Loss: 0.9150 | Abs. Loss: 727.61
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 704 (0.017s) | LR: 0.0001 | Loss: 0.8802 | Abs. Loss: 728.49
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 705 (0.018s) | LR: 0.0001 | Loss: 0.6455 | Abs. Loss: 729.13
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 706 (0.016s) | LR: 0.0001 | Loss: 0.8259 | Abs. Loss: 729.96
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 707 (0.018s) | LR: 0.0001 | Loss: 0.6668 | Abs. Loss: 730.62
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 708 (0.017s) | LR: 0.0001 | Loss: 0.8599 | Abs. Loss: 731.48
08/11/24 22:40:27 (0m 15s) | [1/6] Batch 709 (0.018s) | LR: 0.0001 | Loss: 0.7587 | Abs. Loss: 732.24
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 710 (0.018s) | LR: 0.0001 | Loss: 0.7064 | Abs. Loss: 732.95
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 711 (0.018s) | LR: 0.0001 | Loss: 0.8423 | Abs. Loss: 733.79
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 712 (0.016s) | LR: 0.0001 | Loss: 0.8093 | Abs. Loss: 734.60
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 713 (0.018s) | LR: 0.0001 | Loss: 0.7691 | Abs. Loss: 735.37
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 714 (0.017s) | LR: 0.0001 | Loss: 0.7694 | Abs. Loss: 736.14
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 715 (0.018s) | LR: 0.0001 | Loss: 0.8102 | Abs. Loss: 736.95
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 716 (0.016s) | LR: 0.0001 | Loss: 0.8922 | Abs. Loss: 737.84
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 717 (0.017s) | LR: 0.0001 | Loss: 0.6556 | Abs. Loss: 738.50
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 718 (0.016s) | LR: 0.0001 | Loss: 0.6945 | Abs. Loss: 739.19
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 719 (0.018s) | LR: 0.0001 | Loss: 0.7817 | Abs. Loss: 739.97
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 720 (0.019s) | LR: 0.0001 | Loss: 0.8347 | Abs. Loss: 740.81
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 721 (0.016s) | LR: 0.0001 | Loss: 0.8513 | Abs. Loss: 741.66
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 722 (0.018s) | LR: 0.0001 | Loss: 0.8148 | Abs. Loss: 742.48
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 723 (0.018s) | LR: 0.0001 | Loss: 0.6858 | Abs. Loss: 743.16
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 724 (0.018s) | LR: 0.0001 | Loss: 0.8995 | Abs. Loss: 744.06
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 725 (0.016s) | LR: 0.0001 | Loss: 0.9084 | Abs. Loss: 744.97
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 726 (0.016s) | LR: 0.0001 | Loss: 0.6727 | Abs. Loss: 745.64
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 727 (0.018s) | LR: 0.0001 | Loss: 0.6615 | Abs. Loss: 746.30
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 728 (0.018s) | LR: 0.0001 | Loss: 0.8252 | Abs. Loss: 747.13
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 729 (0.019s) | LR: 0.0001 | Loss: 0.6731 | Abs. Loss: 747.80
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 730 (0.016s) | LR: 0.0001 | Loss: 0.6867 | Abs. Loss: 748.49
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 731 (0.017s) | LR: 0.0001 | Loss: 0.7172 | Abs. Loss: 749.21
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 732 (0.017s) | LR: 0.0001 | Loss: 0.8983 | Abs. Loss: 750.10
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 733 (0.018s) | LR: 0.0001 | Loss: 0.8821 | Abs. Loss: 750.99
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 734 (0.018s) | LR: 0.0001 | Loss: 0.7614 | Abs. Loss: 751.75
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 735 (0.015s) | LR: 0.0001 | Loss: 0.8275 | Abs. Loss: 752.57
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 736 (0.017s) | LR: 0.0001 | Loss: 0.6887 | Abs. Loss: 753.26
08/11/24 22:40:28 (0m 15s) | [1/6] Batch 737 (0.018s) | LR: 0.0001 | Loss: 0.7534 | Abs. Loss: 754.02
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 738 (0.019s) | LR: 0.0001 | Loss: 0.6707 | Abs. Loss: 754.69
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 739 (0.018s) | LR: 0.0001 | Loss: 0.8481 | Abs. Loss: 755.54
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 740 (0.018s) | LR: 0.0001 | Loss: 0.6814 | Abs. Loss: 756.22
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 741 (0.017s) | LR: 0.0001 | Loss: 0.7086 | Abs. Loss: 756.93
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 742 (0.017s) | LR: 0.0001 | Loss: 0.9696 | Abs. Loss: 757.90
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 743 (0.016s) | LR: 0.0001 | Loss: 0.6824 | Abs. Loss: 758.58
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 744 (0.017s) | LR: 0.0001 | Loss: 0.5803 | Abs. Loss: 759.16
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 745 (0.018s) | LR: 0.0001 | Loss: 0.7468 | Abs. Loss: 759.90
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 746 (0.017s) | LR: 0.0001 | Loss: 0.7182 | Abs. Loss: 760.62
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 747 (0.017s) | LR: 0.0001 | Loss: 0.6821 | Abs. Loss: 761.30
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 748 (0.017s) | LR: 0.0001 | Loss: 0.5232 | Abs. Loss: 761.83
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 749 (0.016s) | LR: 0.0001 | Loss: 0.6959 | Abs. Loss: 762.52
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 750 (0.018s) | LR: 0.0001 | Loss: 0.8413 | Abs. Loss: 763.37
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 751 (0.018s) | LR: 0.0001 | Loss: 0.8617 | Abs. Loss: 764.23
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 752 (0.018s) | LR: 0.0001 | Loss: 0.7556 | Abs. Loss: 764.98
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 753 (0.017s) | LR: 0.0001 | Loss: 0.6747 | Abs. Loss: 765.66
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 754 (0.017s) | LR: 0.0001 | Loss: 0.6006 | Abs. Loss: 766.26
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 755 (0.018s) | LR: 0.0001 | Loss: 0.8430 | Abs. Loss: 767.10
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 756 (0.019s) | LR: 0.0001 | Loss: 0.6748 | Abs. Loss: 767.78
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 757 (0.017s) | LR: 0.0001 | Loss: 0.6463 | Abs. Loss: 768.42
08/11/24 22:40:28 (0m 16s) | [1/6] Batch 758 (0.016s) | LR: 0.0001 | Loss: 0.7649 | Abs. Loss: 769.19
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 759 (0.017s) | LR: 0.0001 | Loss: 0.7323 | Abs. Loss: 769.92
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 760 (0.018s) | LR: 0.0001 | Loss: 0.6637 | Abs. Loss: 770.58
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 761 (0.020s) | LR: 0.0001 | Loss: 0.6265 | Abs. Loss: 771.21
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 762 (0.018s) | LR: 0.0001 | Loss: 0.7773 | Abs. Loss: 771.99
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 763 (0.017s) | LR: 0.0001 | Loss: 0.7286 | Abs. Loss: 772.72
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 764 (0.018s) | LR: 0.0001 | Loss: 0.6396 | Abs. Loss: 773.35
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 765 (0.019s) | LR: 0.0001 | Loss: 0.6341 | Abs. Loss: 773.99
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 766 (0.016s) | LR: 0.0001 | Loss: 0.6748 | Abs. Loss: 774.66
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 767 (0.017s) | LR: 0.0001 | Loss: 0.6502 | Abs. Loss: 775.31
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 768 (0.007s) | LR: 0.0001 | Loss: 0.7516 | Abs. Loss: 776.07
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 769 (0.018s) | LR: 0.0001 | Loss: 0.7712 | Abs. Loss: 776.84
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 770 (0.017s) | LR: 0.0001 | Loss: 0.8124 | Abs. Loss: 777.65
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 771 (0.018s) | LR: 0.0001 | Loss: 0.7782 | Abs. Loss: 778.43
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 772 (0.018s) | LR: 0.0001 | Loss: 0.7578 | Abs. Loss: 779.19
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 773 (0.016s) | LR: 0.0001 | Loss: 0.7524 | Abs. Loss: 779.94
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 774 (0.018s) | LR: 0.0001 | Loss: 0.9233 | Abs. Loss: 780.86
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 775 (0.017s) | LR: 0.0001 | Loss: 0.9145 | Abs. Loss: 781.78
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 776 (0.018s) | LR: 0.0001 | Loss: 0.9507 | Abs. Loss: 782.73
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 777 (0.019s) | LR: 0.0001 | Loss: 0.7587 | Abs. Loss: 783.48
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 778 (0.016s) | LR: 0.0001 | Loss: 0.8095 | Abs. Loss: 784.29
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 779 (0.017s) | LR: 0.0001 | Loss: 0.7250 | Abs. Loss: 785.02
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 780 (0.017s) | LR: 0.0001 | Loss: 0.7092 | Abs. Loss: 785.73
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 781 (0.017s) | LR: 0.0001 | Loss: 0.7675 | Abs. Loss: 786.50
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 782 (0.016s) | LR: 0.0001 | Loss: 0.7830 | Abs. Loss: 787.28
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 783 (0.017s) | LR: 0.0001 | Loss: 0.9778 | Abs. Loss: 788.26
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 784 (0.018s) | LR: 0.0001 | Loss: 0.7786 | Abs. Loss: 789.04
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 785 (0.017s) | LR: 0.0001 | Loss: 0.8315 | Abs. Loss: 789.87
08/11/24 22:40:29 (0m 16s) | [1/6] Batch 786 (0.019s) | LR: 0.0001 | Loss: 0.7464 | Abs. Loss: 790.61
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 787 (0.017s) | LR: 0.0001 | Loss: 0.8572 | Abs. Loss: 791.47
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 788 (0.017s) | LR: 0.0001 | Loss: 0.7608 | Abs. Loss: 792.23
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 789 (0.017s) | LR: 0.0001 | Loss: 0.7949 | Abs. Loss: 793.03
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 790 (0.018s) | LR: 0.0001 | Loss: 0.5511 | Abs. Loss: 793.58
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 791 (0.018s) | LR: 0.0001 | Loss: 0.9450 | Abs. Loss: 794.52
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 792 (0.016s) | LR: 0.0001 | Loss: 0.6463 | Abs. Loss: 795.17
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 793 (0.019s) | LR: 0.0001 | Loss: 1.0656 | Abs. Loss: 796.23
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 794 (0.018s) | LR: 0.0001 | Loss: 0.6685 | Abs. Loss: 796.90
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 795 (0.020s) | LR: 0.0001 | Loss: 0.6555 | Abs. Loss: 797.56
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 796 (0.016s) | LR: 0.0001 | Loss: 0.8114 | Abs. Loss: 798.37
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 797 (0.018s) | LR: 0.0001 | Loss: 0.6822 | Abs. Loss: 799.05
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 798 (0.017s) | LR: 0.0001 | Loss: 0.7763 | Abs. Loss: 799.83
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 799 (0.018s) | LR: 0.0001 | Loss: 0.7253 | Abs. Loss: 800.55
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 800 (0.016s) | LR: 0.0001 | Loss: 0.7975 | Abs. Loss: 801.35
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 801 (0.016s) | LR: 0.0001 | Loss: 0.7674 | Abs. Loss: 802.12
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 802 (0.018s) | LR: 0.0001 | Loss: 0.6968 | Abs. Loss: 802.82
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 803 (0.018s) | LR: 0.0001 | Loss: 0.6656 | Abs. Loss: 803.48
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 804 (0.016s) | LR: 0.0001 | Loss: 0.8582 | Abs. Loss: 804.34
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 805 (0.018s) | LR: 0.0001 | Loss: 0.6926 | Abs. Loss: 805.03
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 806 (0.018s) | LR: 0.0001 | Loss: 0.5967 | Abs. Loss: 805.63
08/11/24 22:40:29 (0m 17s) | [1/6] Batch 807 (0.017s) | LR: 0.0001 | Loss: 0.7977 | Abs. Loss: 806.43
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 808 (0.020s) | LR: 0.0001 | Loss: 0.6883 | Abs. Loss: 807.11
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 809 (0.015s) | LR: 0.0001 | Loss: 0.5982 | Abs. Loss: 807.71
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 810 (0.017s) | LR: 0.0001 | Loss: 0.5679 | Abs. Loss: 808.28
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 811 (0.017s) | LR: 0.0001 | Loss: 0.6824 | Abs. Loss: 808.96
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 812 (0.018s) | LR: 0.0001 | Loss: 0.6634 | Abs. Loss: 809.63
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 813 (0.017s) | LR: 0.0001 | Loss: 0.8655 | Abs. Loss: 810.49
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 814 (0.016s) | LR: 0.0001 | Loss: 0.7141 | Abs. Loss: 811.21
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 815 (0.018s) | LR: 0.0001 | Loss: 0.6829 | Abs. Loss: 811.89
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 816 (0.018s) | LR: 0.0001 | Loss: 0.6791 | Abs. Loss: 812.57
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 817 (0.019s) | LR: 0.0001 | Loss: 0.7984 | Abs. Loss: 813.37
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 818 (0.017s) | LR: 0.0001 | Loss: 0.9744 | Abs. Loss: 814.34
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 819 (0.017s) | LR: 0.0001 | Loss: 0.8697 | Abs. Loss: 815.21
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 820 (0.018s) | LR: 0.0001 | Loss: 0.7585 | Abs. Loss: 815.97
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 821 (0.019s) | LR: 0.0001 | Loss: 0.6385 | Abs. Loss: 816.61
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 822 (0.017s) | LR: 0.0001 | Loss: 0.9768 | Abs. Loss: 817.58
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 823 (0.015s) | LR: 0.0001 | Loss: 0.5405 | Abs. Loss: 818.12
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 824 (0.017s) | LR: 0.0001 | Loss: 0.7244 | Abs. Loss: 818.85
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 825 (0.018s) | LR: 0.0001 | Loss: 0.6980 | Abs. Loss: 819.55
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 826 (0.017s) | LR: 0.0001 | Loss: 0.7893 | Abs. Loss: 820.34
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 827 (0.017s) | LR: 0.0001 | Loss: 0.7600 | Abs. Loss: 821.10
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 828 (0.016s) | LR: 0.0001 | Loss: 0.9008 | Abs. Loss: 822.00
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 829 (0.018s) | LR: 0.0001 | Loss: 0.7716 | Abs. Loss: 822.77
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 830 (0.017s) | LR: 0.0001 | Loss: 0.8337 | Abs. Loss: 823.60
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 831 (0.019s) | LR: 0.0001 | Loss: 0.8045 | Abs. Loss: 824.41
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 832 (0.016s) | LR: 0.0001 | Loss: 0.6291 | Abs. Loss: 825.04
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 833 (0.017s) | LR: 0.0001 | Loss: 0.6918 | Abs. Loss: 825.73
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 834 (0.017s) | LR: 0.0001 | Loss: 1.0673 | Abs. Loss: 826.80
08/11/24 22:40:30 (0m 17s) | [1/6] Batch 835 (0.018s) | LR: 0.0001 | Loss: 0.6925 | Abs. Loss: 827.49
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 836 (0.019s) | LR: 0.0001 | Loss: 0.6785 | Abs. Loss: 828.17
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 837 (0.016s) | LR: 0.0001 | Loss: 0.8360 | Abs. Loss: 829.00
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 838 (0.019s) | LR: 0.0001 | Loss: 0.7359 | Abs. Loss: 829.74
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 839 (0.018s) | LR: 0.0001 | Loss: 0.9274 | Abs. Loss: 830.67
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 840 (0.018s) | LR: 0.0001 | Loss: 0.7840 | Abs. Loss: 831.45
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 841 (0.015s) | LR: 0.0001 | Loss: 0.6277 | Abs. Loss: 832.08
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 842 (0.018s) | LR: 0.0001 | Loss: 0.6535 | Abs. Loss: 832.73
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 843 (0.018s) | LR: 0.0001 | Loss: 0.6946 | Abs. Loss: 833.43
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 844 (0.019s) | LR: 0.0001 | Loss: 0.9501 | Abs. Loss: 834.38
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 845 (0.017s) | LR: 0.0001 | Loss: 0.6868 | Abs. Loss: 835.06
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 846 (0.017s) | LR: 0.0001 | Loss: 0.8177 | Abs. Loss: 835.88
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 847 (0.018s) | LR: 0.0001 | Loss: 0.9495 | Abs. Loss: 836.83
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 848 (0.018s) | LR: 0.0001 | Loss: 0.7639 | Abs. Loss: 837.59
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 849 (0.017s) | LR: 0.0001 | Loss: 0.7423 | Abs. Loss: 838.34
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 850 (0.016s) | LR: 0.0001 | Loss: 0.8146 | Abs. Loss: 839.15
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 851 (0.017s) | LR: 0.0001 | Loss: 0.6401 | Abs. Loss: 839.79
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 852 (0.018s) | LR: 0.0001 | Loss: 0.7661 | Abs. Loss: 840.56
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 853 (0.018s) | LR: 0.0001 | Loss: 0.6784 | Abs. Loss: 841.23
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 854 (0.018s) | LR: 0.0001 | Loss: 0.8699 | Abs. Loss: 842.10
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 855 (0.017s) | LR: 0.0001 | Loss: 0.6365 | Abs. Loss: 842.74
08/11/24 22:40:30 (0m 18s) | [1/6] Batch 856 (0.017s) | LR: 0.0001 | Loss: 0.6762 | Abs. Loss: 843.42
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 857 (0.018s) | LR: 0.0001 | Loss: 0.6443 | Abs. Loss: 844.06
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 858 (0.017s) | LR: 0.0001 | Loss: 0.7166 | Abs. Loss: 844.78
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 859 (0.016s) | LR: 0.0001 | Loss: 0.7877 | Abs. Loss: 845.57
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 860 (0.017s) | LR: 0.0001 | Loss: 0.5458 | Abs. Loss: 846.11
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 861 (0.018s) | LR: 0.0001 | Loss: 0.5438 | Abs. Loss: 846.66
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 862 (0.018s) | LR: 0.0001 | Loss: 0.5756 | Abs. Loss: 847.23
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 863 (0.016s) | LR: 0.0001 | Loss: 0.6903 | Abs. Loss: 847.92
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 864 (0.017s) | LR: 0.0001 | Loss: 0.7209 | Abs. Loss: 848.64
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 865 (0.018s) | LR: 0.0001 | Loss: 0.7652 | Abs. Loss: 849.41
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 866 (0.017s) | LR: 0.0001 | Loss: 0.6268 | Abs. Loss: 850.03
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 867 (0.018s) | LR: 0.0001 | Loss: 0.8017 | Abs. Loss: 850.84
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 868 (0.017s) | LR: 0.0001 | Loss: 0.6661 | Abs. Loss: 851.50
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 869 (0.017s) | LR: 0.0001 | Loss: 0.7775 | Abs. Loss: 852.28
08/11/24 22:40:31 (0m 18s) | [1/6] Batch 870 (0.017s) | LR: 0.0001 | Loss: 0.8159 | Abs. Loss: 853.10
