08/12/24 12:30:03 Training initiated with the following parameters:
Model Parameters: (('in_channels', 1), ('hidden_channels', 32), ('out_channels', 64), ('conv_kernel_size', 5), ('pool_kernel_size', 2), ('pool_stride', 2), ('dropout', 0.5), ('leak', 0.4), ('input_size', 8192))

08/12/24 12:30:03 (0m 00s) | [1/300] Batch 0 (0.670s) | LR: 0.0001 | Loss: 1.3598 | Abs. Loss: 1.36
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1414 (0.016s) | LR: 0.0001 | Loss: 0.6117 | Abs. Loss: 1128.00
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1415 (0.018s) | LR: 0.0001 | Loss: 0.5145 | Abs. Loss: 1128.52
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1416 (0.017s) | LR: 0.0001 | Loss: 0.7184 | Abs. Loss: 1129.23
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1417 (0.019s) | LR: 0.0001 | Loss: 0.5823 | Abs. Loss: 1129.82
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1418 (0.015s) | LR: 0.0001 | Loss: 0.6916 | Abs. Loss: 1130.51
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1419 (0.017s) | LR: 0.0001 | Loss: 0.6502 | Abs. Loss: 1131.16
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1420 (0.017s) | LR: 0.0001 | Loss: 0.5051 | Abs. Loss: 1131.66
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1421 (0.017s) | LR: 0.0001 | Loss: 0.5704 | Abs. Loss: 1132.23
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1422 (0.019s) | LR: 0.0001 | Loss: 0.7597 | Abs. Loss: 1132.99
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1423 (0.017s) | LR: 0.0001 | Loss: 0.5052 | Abs. Loss: 1133.50
08/12/24 12:30:32 (0m 29s) | [1/300] Batch 1424 (0.018s) | LR: 0.0001 | Loss: 0.6960 | Abs. Loss: 1134.20
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1425 (0.017s) | LR: 0.0001 | Loss: 0.6799 | Abs. Loss: 1134.88
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1426 (0.018s) | LR: 0.0001 | Loss: 0.6674 | Abs. Loss: 1135.54
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1427 (0.015s) | LR: 0.0001 | Loss: 0.6382 | Abs. Loss: 1136.18
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1428 (0.016s) | LR: 0.0001 | Loss: 0.5897 | Abs. Loss: 1136.77
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1429 (0.018s) | LR: 0.0001 | Loss: 0.5488 | Abs. Loss: 1137.32
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1430 (0.017s) | LR: 0.0001 | Loss: 0.5860 | Abs. Loss: 1137.91
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1431 (0.020s) | LR: 0.0001 | Loss: 0.5181 | Abs. Loss: 1138.42
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1432 (0.015s) | LR: 0.0001 | Loss: 0.6229 | Abs. Loss: 1139.05
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1433 (0.018s) | LR: 0.0001 | Loss: 0.6633 | Abs. Loss: 1139.71
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1434 (0.017s) | LR: 0.0001 | Loss: 0.4614 | Abs. Loss: 1140.17
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1435 (0.018s) | LR: 0.0001 | Loss: 0.5823 | Abs. Loss: 1140.75
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1436 (0.017s) | LR: 0.0001 | Loss: 0.7395 | Abs. Loss: 1141.49
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1437 (0.017s) | LR: 0.0001 | Loss: 0.9112 | Abs. Loss: 1142.40
08/12/24 12:30:33 (0m 29s) | [1/300] Batch 1438 (0.017s) | LR: 0.0001 | Loss: 0.6799 | Abs. Loss: 1143.08
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1439 (0.017s) | LR: 0.0001 | Loss: 0.4938 | Abs. Loss: 1143.58
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1440 (0.017s) | LR: 0.0001 | Loss: 0.6455 | Abs. Loss: 1144.22
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1441 (0.016s) | LR: 0.0001 | Loss: 0.6610 | Abs. Loss: 1144.88
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1442 (0.017s) | LR: 0.0001 | Loss: 0.5588 | Abs. Loss: 1145.44
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1443 (0.016s) | LR: 0.0001 | Loss: 0.6978 | Abs. Loss: 1146.14
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1444 (0.017s) | LR: 0.0001 | Loss: 0.8136 | Abs. Loss: 1146.95
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1445 (0.018s) | LR: 0.0001 | Loss: 0.5713 | Abs. Loss: 1147.53
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1446 (0.016s) | LR: 0.0001 | Loss: 0.7281 | Abs. Loss: 1148.25
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1447 (0.017s) | LR: 0.0001 | Loss: 0.6909 | Abs. Loss: 1148.94
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1448 (0.016s) | LR: 0.0001 | Loss: 0.7935 | Abs. Loss: 1149.74
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1449 (0.017s) | LR: 0.0001 | Loss: 0.6502 | Abs. Loss: 1150.39
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1450 (0.017s) | LR: 0.0001 | Loss: 0.5776 | Abs. Loss: 1150.97
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1451 (0.018s) | LR: 0.0001 | Loss: 0.6966 | Abs. Loss: 1151.66
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1452 (0.019s) | LR: 0.0001 | Loss: 0.7260 | Abs. Loss: 1152.39
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1453 (0.017s) | LR: 0.0001 | Loss: 0.5461 | Abs. Loss: 1152.94
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1454 (0.017s) | LR: 0.0001 | Loss: 0.7183 | Abs. Loss: 1153.65
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1455 (0.016s) | LR: 0.0001 | Loss: 0.7150 | Abs. Loss: 1154.37
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1456 (0.018s) | LR: 0.0001 | Loss: 0.6212 | Abs. Loss: 1154.99
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1457 (0.017s) | LR: 0.0001 | Loss: 0.6285 | Abs. Loss: 1155.62
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1458 (0.017s) | LR: 0.0001 | Loss: 0.5585 | Abs. Loss: 1156.18
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1459 (0.018s) | LR: 0.0001 | Loss: 0.5452 | Abs. Loss: 1156.72
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1460 (0.016s) | LR: 0.0001 | Loss: 0.5660 | Abs. Loss: 1157.29
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1461 (0.018s) | LR: 0.0001 | Loss: 0.9486 | Abs. Loss: 1158.24
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1462 (0.018s) | LR: 0.0001 | Loss: 0.6673 | Abs. Loss: 1158.90
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1463 (0.016s) | LR: 0.0001 | Loss: 0.5313 | Abs. Loss: 1159.43
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1464 (0.017s) | LR: 0.0001 | Loss: 0.7690 | Abs. Loss: 1160.20
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1465 (0.017s) | LR: 0.0001 | Loss: 0.6137 | Abs. Loss: 1160.82
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1466 (0.018s) | LR: 0.0001 | Loss: 0.6727 | Abs. Loss: 1161.49
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1467 (0.018s) | LR: 0.0001 | Loss: 0.5807 | Abs. Loss: 1162.07
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1468 (0.015s) | LR: 0.0001 | Loss: 0.6750 | Abs. Loss: 1162.75
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1469 (0.017s) | LR: 0.0001 | Loss: 0.4599 | Abs. Loss: 1163.21
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1470 (0.017s) | LR: 0.0001 | Loss: 0.8073 | Abs. Loss: 1164.01
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1471 (0.016s) | LR: 0.0001 | Loss: 0.6201 | Abs. Loss: 1164.63
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1472 (0.020s) | LR: 0.0001 | Loss: 0.6270 | Abs. Loss: 1165.26
08/12/24 12:30:33 (0m 30s) | [1/300] Batch 1473 (0.016s) | LR: 0.0001 | Loss: 0.7795 | Abs. Loss: 1166.04
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1474 (0.018s) | LR: 0.0001 | Loss: 0.6594 | Abs. Loss: 1166.70
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1475 (0.018s) | LR: 0.0001 | Loss: 0.4828 | Abs. Loss: 1167.18
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1476 (0.018s) | LR: 0.0001 | Loss: 0.4384 | Abs. Loss: 1167.62
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1477 (0.016s) | LR: 0.0001 | Loss: 0.7964 | Abs. Loss: 1168.42
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1478 (0.018s) | LR: 0.0001 | Loss: 0.8009 | Abs. Loss: 1169.22
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1479 (0.018s) | LR: 0.0001 | Loss: 0.7115 | Abs. Loss: 1169.93
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1480 (0.016s) | LR: 0.0001 | Loss: 0.7000 | Abs. Loss: 1170.63
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1481 (0.019s) | LR: 0.0001 | Loss: 0.5283 | Abs. Loss: 1171.16
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1482 (0.015s) | LR: 0.0001 | Loss: 0.5695 | Abs. Loss: 1171.73
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1483 (0.017s) | LR: 0.0001 | Loss: 0.5679 | Abs. Loss: 1172.29
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1484 (0.018s) | LR: 0.0001 | Loss: 0.5646 | Abs. Loss: 1172.86
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1485 (0.017s) | LR: 0.0001 | Loss: 0.7466 | Abs. Loss: 1173.61
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1486 (0.017s) | LR: 0.0001 | Loss: 0.8335 | Abs. Loss: 1174.44
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1487 (0.016s) | LR: 0.0001 | Loss: 0.8837 | Abs. Loss: 1175.32
08/12/24 12:30:34 (0m 30s) | [1/300] Batch 1488 (0.018s) | LR: 0.0001 | Loss: 0.7231 | Abs. Loss: 1176.05
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1489 (0.016s) | LR: 0.0001 | Loss: 0.5617 | Abs. Loss: 1176.61
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1490 (0.018s) | LR: 0.0001 | Loss: 0.4961 | Abs. Loss: 1177.10
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1491 (0.017s) | LR: 0.0001 | Loss: 0.4617 | Abs. Loss: 1177.57
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1492 (0.017s) | LR: 0.0001 | Loss: 0.7561 | Abs. Loss: 1178.32
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1493 (0.018s) | LR: 0.0001 | Loss: 0.8677 | Abs. Loss: 1179.19
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1494 (0.017s) | LR: 0.0001 | Loss: 0.5511 | Abs. Loss: 1179.74
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1495 (0.019s) | LR: 0.0001 | Loss: 0.4602 | Abs. Loss: 1180.20
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1496 (0.016s) | LR: 0.0001 | Loss: 0.5964 | Abs. Loss: 1180.80
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1497 (0.016s) | LR: 0.0001 | Loss: 0.6171 | Abs. Loss: 1181.41
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1498 (0.016s) | LR: 0.0001 | Loss: 0.4933 | Abs. Loss: 1181.91
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1499 (0.018s) | LR: 0.0001 | Loss: 0.7105 | Abs. Loss: 1182.62
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1500 (0.018s) | LR: 0.0001 | Loss: 0.5633 | Abs. Loss: 1183.18
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1501 (0.017s) | LR: 0.0001 | Loss: 0.5362 | Abs. Loss: 1183.72
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1502 (0.017s) | LR: 0.0001 | Loss: 0.7589 | Abs. Loss: 1184.48
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1503 (0.016s) | LR: 0.0001 | Loss: 0.8243 | Abs. Loss: 1185.30
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1504 (0.018s) | LR: 0.0001 | Loss: 0.6348 | Abs. Loss: 1185.94
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1505 (0.018s) | LR: 0.0001 | Loss: 0.8585 | Abs. Loss: 1186.79
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1506 (0.017s) | LR: 0.0001 | Loss: 0.8476 | Abs. Loss: 1187.64
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1507 (0.018s) | LR: 0.0001 | Loss: 0.7580 | Abs. Loss: 1188.40
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1508 (0.017s) | LR: 0.0001 | Loss: 0.7749 | Abs. Loss: 1189.17
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1509 (0.019s) | LR: 0.0001 | Loss: 0.5997 | Abs. Loss: 1189.77
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1510 (0.017s) | LR: 0.0001 | Loss: 0.5631 | Abs. Loss: 1190.34
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1511 (0.018s) | LR: 0.0001 | Loss: 0.6434 | Abs. Loss: 1190.98
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1512 (0.017s) | LR: 0.0001 | Loss: 0.6057 | Abs. Loss: 1191.59
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1513 (0.018s) | LR: 0.0001 | Loss: 0.5952 | Abs. Loss: 1192.18
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1514 (0.015s) | LR: 0.0001 | Loss: 0.7961 | Abs. Loss: 1192.98
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1515 (0.018s) | LR: 0.0001 | Loss: 0.7571 | Abs. Loss: 1193.73
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1516 (0.016s) | LR: 0.0001 | Loss: 0.5922 | Abs. Loss: 1194.33
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1517 (0.018s) | LR: 0.0001 | Loss: 0.5824 | Abs. Loss: 1194.91
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1518 (0.018s) | LR: 0.0001 | Loss: 0.4794 | Abs. Loss: 1195.39
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1519 (0.018s) | LR: 0.0001 | Loss: 0.5440 | Abs. Loss: 1195.93
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1520 (0.018s) | LR: 0.0001 | Loss: 0.8641 | Abs. Loss: 1196.80
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1521 (0.017s) | LR: 0.0001 | Loss: 0.5441 | Abs. Loss: 1197.34
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1522 (0.018s) | LR: 0.0001 | Loss: 0.5802 | Abs. Loss: 1197.92
08/12/24 12:30:34 (0m 31s) | [1/300] Batch 1523 (0.019s) | LR: 0.0001 | Loss: 0.6874 | Abs. Loss: 1198.61
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1524 (0.017s) | LR: 0.0001 | Loss: 0.5595 | Abs. Loss: 1199.17
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1525 (0.016s) | LR: 0.0001 | Loss: 0.7370 | Abs. Loss: 1199.90
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1526 (0.017s) | LR: 0.0001 | Loss: 0.5592 | Abs. Loss: 1200.46
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1527 (0.016s) | LR: 0.0001 | Loss: 0.4619 | Abs. Loss: 1200.93
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1528 (0.019s) | LR: 0.0001 | Loss: 0.6408 | Abs. Loss: 1201.57
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1529 (0.016s) | LR: 0.0001 | Loss: 0.3771 | Abs. Loss: 1201.94
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1530 (0.017s) | LR: 0.0001 | Loss: 0.6471 | Abs. Loss: 1202.59
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1531 (0.018s) | LR: 0.0001 | Loss: 0.6269 | Abs. Loss: 1203.22
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1532 (0.017s) | LR: 0.0001 | Loss: 0.8134 | Abs. Loss: 1204.03
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1533 (0.019s) | LR: 0.0001 | Loss: 0.5418 | Abs. Loss: 1204.57
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1534 (0.016s) | LR: 0.0001 | Loss: 0.6612 | Abs. Loss: 1205.23
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1535 (0.018s) | LR: 0.0001 | Loss: 0.7835 | Abs. Loss: 1206.02
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1536 (0.008s) | LR: 0.0001 | Loss: 0.6464 | Abs. Loss: 1206.66
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1537 (0.016s) | LR: 0.0001 | Loss: 0.5972 | Abs. Loss: 1207.26
08/12/24 12:30:35 (0m 31s) | [1/300] Batch 1538 (0.018s) | LR: 0.0001 | Loss: 0.6094 | Abs. Loss: 1207.87
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1539 (0.017s) | LR: 0.0001 | Loss: 0.5784 | Abs. Loss: 1208.45
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1540 (0.016s) | LR: 0.0001 | Loss: 0.4431 | Abs. Loss: 1208.89
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1541 (0.018s) | LR: 0.0001 | Loss: 0.5045 | Abs. Loss: 1209.40
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1542 (0.018s) | LR: 0.0001 | Loss: 0.8116 | Abs. Loss: 1210.21
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1543 (0.018s) | LR: 0.0001 | Loss: 0.7279 | Abs. Loss: 1210.94
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1544 (0.017s) | LR: 0.0001 | Loss: 0.6560 | Abs. Loss: 1211.59
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1545 (0.018s) | LR: 0.0001 | Loss: 0.6707 | Abs. Loss: 1212.26
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1546 (0.017s) | LR: 0.0001 | Loss: 0.6372 | Abs. Loss: 1212.90
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1547 (0.018s) | LR: 0.0001 | Loss: 0.6672 | Abs. Loss: 1213.57
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1548 (0.016s) | LR: 0.0001 | Loss: 0.6388 | Abs. Loss: 1214.21
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1549 (0.017s) | LR: 0.0001 | Loss: 0.7707 | Abs. Loss: 1214.98
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1550 (0.017s) | LR: 0.0001 | Loss: 0.6774 | Abs. Loss: 1215.65
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1551 (0.018s) | LR: 0.0001 | Loss: 0.6570 | Abs. Loss: 1216.31
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1552 (0.017s) | LR: 0.0001 | Loss: 0.5682 | Abs. Loss: 1216.88
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1553 (0.017s) | LR: 0.0001 | Loss: 0.7115 | Abs. Loss: 1217.59
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1554 (0.017s) | LR: 0.0001 | Loss: 0.4601 | Abs. Loss: 1218.05
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1555 (0.016s) | LR: 0.0001 | Loss: 0.6140 | Abs. Loss: 1218.67
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1556 (0.019s) | LR: 0.0001 | Loss: 0.5674 | Abs. Loss: 1219.23
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1557 (0.017s) | LR: 0.0001 | Loss: 0.7073 | Abs. Loss: 1219.94
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1558 (0.016s) | LR: 0.0001 | Loss: 0.6400 | Abs. Loss: 1220.58
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1559 (0.018s) | LR: 0.0001 | Loss: 0.6788 | Abs. Loss: 1221.26
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1560 (0.018s) | LR: 0.0001 | Loss: 0.7719 | Abs. Loss: 1222.03
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1561 (0.018s) | LR: 0.0001 | Loss: 0.6455 | Abs. Loss: 1222.68
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1562 (0.018s) | LR: 0.0001 | Loss: 0.4791 | Abs. Loss: 1223.16
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1563 (0.016s) | LR: 0.0001 | Loss: 0.5486 | Abs. Loss: 1223.70
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1564 (0.018s) | LR: 0.0001 | Loss: 0.6922 | Abs. Loss: 1224.40
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1565 (0.018s) | LR: 0.0001 | Loss: 0.5585 | Abs. Loss: 1224.95
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1566 (0.017s) | LR: 0.0001 | Loss: 0.8042 | Abs. Loss: 1225.76
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1567 (0.017s) | LR: 0.0001 | Loss: 0.7777 | Abs. Loss: 1226.54
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1568 (0.017s) | LR: 0.0001 | Loss: 0.8598 | Abs. Loss: 1227.40
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1569 (0.019s) | LR: 0.0001 | Loss: 0.7388 | Abs. Loss: 1228.13
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1570 (0.016s) | LR: 0.0001 | Loss: 0.4511 | Abs. Loss: 1228.59
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1571 (0.018s) | LR: 0.0001 | Loss: 0.5594 | Abs. Loss: 1229.15
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1572 (0.017s) | LR: 0.0001 | Loss: 0.6509 | Abs. Loss: 1229.80
08/12/24 12:30:35 (0m 32s) | [1/300] Batch 1573 (0.017s) | LR: 0.0001 | Loss: 0.5789 | Abs. Loss: 1230.38
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1574 (0.017s) | LR: 0.0001 | Loss: 0.6365 | Abs. Loss: 1231.01
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1575 (0.017s) | LR: 0.0001 | Loss: 0.4912 | Abs. Loss: 1231.50
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1576 (0.017s) | LR: 0.0001 | Loss: 0.5869 | Abs. Loss: 1232.09
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1577 (0.017s) | LR: 0.0001 | Loss: 0.7000 | Abs. Loss: 1232.79
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1578 (0.017s) | LR: 0.0001 | Loss: 0.6500 | Abs. Loss: 1233.44
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1579 (0.018s) | LR: 0.0001 | Loss: 0.6828 | Abs. Loss: 1234.12
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1580 (0.017s) | LR: 0.0001 | Loss: 0.5932 | Abs. Loss: 1234.72
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1581 (0.017s) | LR: 0.0001 | Loss: 0.6247 | Abs. Loss: 1235.34
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1582 (0.018s) | LR: 0.0001 | Loss: 0.8430 | Abs. Loss: 1236.18
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1583 (0.017s) | LR: 0.0001 | Loss: 0.6623 | Abs. Loss: 1236.85
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1584 (0.016s) | LR: 0.0001 | Loss: 0.7665 | Abs. Loss: 1237.61
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1585 (0.018s) | LR: 0.0001 | Loss: 0.6010 | Abs. Loss: 1238.21
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1586 (0.018s) | LR: 0.0001 | Loss: 0.5606 | Abs. Loss: 1238.77
08/12/24 12:30:36 (0m 32s) | [1/300] Batch 1587 (0.019s) | LR: 0.0001 | Loss: 0.6907 | Abs. Loss: 1239.46
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1588 (0.017s) | LR: 0.0001 | Loss: 0.7107 | Abs. Loss: 1240.18
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1589 (0.018s) | LR: 0.0001 | Loss: 0.6444 | Abs. Loss: 1240.82
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1590 (0.016s) | LR: 0.0001 | Loss: 0.6743 | Abs. Loss: 1241.49
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1591 (0.019s) | LR: 0.0001 | Loss: 0.7162 | Abs. Loss: 1242.21
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1592 (0.015s) | LR: 0.0001 | Loss: 0.5943 | Abs. Loss: 1242.80
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1593 (0.016s) | LR: 0.0001 | Loss: 0.5813 | Abs. Loss: 1243.39
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1594 (0.018s) | LR: 0.0001 | Loss: 0.6979 | Abs. Loss: 1244.08
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1595 (0.017s) | LR: 0.0001 | Loss: 0.6423 | Abs. Loss: 1244.73
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1596 (0.018s) | LR: 0.0001 | Loss: 0.5632 | Abs. Loss: 1245.29
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1597 (0.017s) | LR: 0.0001 | Loss: 0.4628 | Abs. Loss: 1245.75
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1598 (0.017s) | LR: 0.0001 | Loss: 0.6335 | Abs. Loss: 1246.39
08/12/24 12:30:36 (0m 33s) | [1/300] Batch 1599 (0.017s) | LR: 0.0001 | Loss: 0.5392 | Abs. Loss: 1246.92
