08/13/24 12:52:00 Training initiated with the following parameters:
Model Parameters: (('in_channels', 1), ('hidden_channels', 32), ('out_channels', 64), ('conv_kernel_size', 5), ('pool_kernel_size', 2), ('pool_stride', 2), ('dropout', 0.5), ('leak', 0.4), ('input_size', 8192))

08/13/24 12:52:01 (0m 00s) | [1/20] Batch 0 (0.680s) | LR: 0.0001 | Loss: 1.3757 | Abs. Loss: 1.38
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 982 (0.018s) | LR: 0.0001 | Loss: 0.7671 | Abs. Loss: 933.33
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 983 (0.018s) | LR: 0.0001 | Loss: 0.8171 | Abs. Loss: 934.15
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 984 (0.020s) | LR: 0.0001 | Loss: 0.6253 | Abs. Loss: 934.77
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 985 (0.017s) | LR: 0.0001 | Loss: 0.6680 | Abs. Loss: 935.44
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 986 (0.018s) | LR: 0.0001 | Loss: 0.6739 | Abs. Loss: 936.11
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 987 (0.019s) | LR: 0.0001 | Loss: 0.6935 | Abs. Loss: 936.81
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 988 (0.018s) | LR: 0.0001 | Loss: 0.7956 | Abs. Loss: 937.60
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 989 (0.018s) | LR: 0.0001 | Loss: 0.7572 | Abs. Loss: 938.36
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 990 (0.017s) | LR: 0.0001 | Loss: 0.7317 | Abs. Loss: 939.09
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 991 (0.019s) | LR: 0.0001 | Loss: 0.7400 | Abs. Loss: 939.83
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 992 (0.018s) | LR: 0.0001 | Loss: 0.6199 | Abs. Loss: 940.45
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 993 (0.017s) | LR: 0.0001 | Loss: 0.8275 | Abs. Loss: 941.28
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 994 (0.018s) | LR: 0.0001 | Loss: 0.7425 | Abs. Loss: 942.02
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 995 (0.017s) | LR: 0.0001 | Loss: 0.6683 | Abs. Loss: 942.69
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 996 (0.018s) | LR: 0.0001 | Loss: 0.6079 | Abs. Loss: 943.30
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 997 (0.017s) | LR: 0.0001 | Loss: 0.8592 | Abs. Loss: 944.16
08/13/24 12:52:22 (0m 21s) | [1/20] Batch 998 (0.018s) | LR: 0.0001 | Loss: 0.8513 | Abs. Loss: 945.01
08/13/24 12:52:22 (0m 22s) | [1/20] Batch 999 (0.016s) | LR: 0.0001 | Loss: 1.0443 | Abs. Loss: 946.05
08/13/24 12:52:22 (0m 22s) | [1/20] Batch 1000 (0.018s) | LR: 0.0001 | Loss: 0.6996 | Abs. Loss: 946.75
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1001 (0.017s) | LR: 0.0001 | Loss: 0.6388 | Abs. Loss: 947.39
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1002 (0.018s) | LR: 0.0001 | Loss: 0.6496 | Abs. Loss: 948.04
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1003 (0.018s) | LR: 0.0001 | Loss: 0.4442 | Abs. Loss: 948.48
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1004 (0.017s) | LR: 0.0001 | Loss: 0.4891 | Abs. Loss: 948.97
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1005 (0.017s) | LR: 0.0001 | Loss: 0.7905 | Abs. Loss: 949.76
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1006 (0.017s) | LR: 0.0001 | Loss: 0.8249 | Abs. Loss: 950.59
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1007 (0.018s) | LR: 0.0001 | Loss: 0.8789 | Abs. Loss: 951.47
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1008 (0.020s) | LR: 0.0001 | Loss: 0.7757 | Abs. Loss: 952.24
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1009 (0.016s) | LR: 0.0001 | Loss: 0.7277 | Abs. Loss: 952.97
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1010 (0.018s) | LR: 0.0001 | Loss: 0.6049 | Abs. Loss: 953.58
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1011 (0.018s) | LR: 0.0001 | Loss: 0.7608 | Abs. Loss: 954.34
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1012 (0.020s) | LR: 0.0001 | Loss: 0.8643 | Abs. Loss: 955.20
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1013 (0.017s) | LR: 0.0001 | Loss: 0.8439 | Abs. Loss: 956.04
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1014 (0.018s) | LR: 0.0001 | Loss: 0.8235 | Abs. Loss: 956.87
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1015 (0.019s) | LR: 0.0001 | Loss: 0.7868 | Abs. Loss: 957.65
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1016 (0.018s) | LR: 0.0001 | Loss: 0.6926 | Abs. Loss: 958.35
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1017 (0.018s) | LR: 0.0001 | Loss: 0.6251 | Abs. Loss: 958.97
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1018 (0.017s) | LR: 0.0001 | Loss: 0.5868 | Abs. Loss: 959.56
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1019 (0.020s) | LR: 0.0001 | Loss: 0.8356 | Abs. Loss: 960.39
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1020 (0.018s) | LR: 0.0001 | Loss: 1.0156 | Abs. Loss: 961.41
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1021 (0.018s) | LR: 0.0001 | Loss: 0.7869 | Abs. Loss: 962.20
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1022 (0.018s) | LR: 0.0001 | Loss: 0.7619 | Abs. Loss: 962.96
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1023 (0.019s) | LR: 0.0001 | Loss: 0.6406 | Abs. Loss: 963.60
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1024 (0.006s) | LR: 0.0001 | Loss: 0.6352 | Abs. Loss: 964.23
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1025 (0.018s) | LR: 0.0001 | Loss: 0.7523 | Abs. Loss: 964.99
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1026 (0.020s) | LR: 0.0001 | Loss: 0.8512 | Abs. Loss: 965.84
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1027 (0.018s) | LR: 0.0001 | Loss: 0.6990 | Abs. Loss: 966.54
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1028 (0.017s) | LR: 0.0001 | Loss: 0.7065 | Abs. Loss: 967.24
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1029 (0.018s) | LR: 0.0001 | Loss: 0.7933 | Abs. Loss: 968.04
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1030 (0.020s) | LR: 0.0001 | Loss: 0.6942 | Abs. Loss: 968.73
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1031 (0.018s) | LR: 0.0001 | Loss: 0.6660 | Abs. Loss: 969.40
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1032 (0.019s) | LR: 0.0001 | Loss: 0.6690 | Abs. Loss: 970.07
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1033 (0.018s) | LR: 0.0001 | Loss: 0.5987 | Abs. Loss: 970.67
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1034 (0.018s) | LR: 0.0001 | Loss: 0.5804 | Abs. Loss: 971.25
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1035 (0.018s) | LR: 0.0001 | Loss: 0.8867 | Abs. Loss: 972.13
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1036 (0.018s) | LR: 0.0001 | Loss: 0.9298 | Abs. Loss: 973.06
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1037 (0.019s) | LR: 0.0001 | Loss: 0.5425 | Abs. Loss: 973.60
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1038 (0.018s) | LR: 0.0001 | Loss: 0.8237 | Abs. Loss: 974.43
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1039 (0.019s) | LR: 0.0001 | Loss: 0.7452 | Abs. Loss: 975.17
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1040 (0.018s) | LR: 0.0001 | Loss: 0.6283 | Abs. Loss: 975.80
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1041 (0.018s) | LR: 0.0001 | Loss: 0.7534 | Abs. Loss: 976.56
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1042 (0.016s) | LR: 0.0001 | Loss: 0.8677 | Abs. Loss: 977.42
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1043 (0.018s) | LR: 0.0001 | Loss: 0.4514 | Abs. Loss: 977.87
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1044 (0.019s) | LR: 0.0001 | Loss: 0.9168 | Abs. Loss: 978.79
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1045 (0.018s) | LR: 0.0001 | Loss: 0.5983 | Abs. Loss: 979.39
08/13/24 12:52:23 (0m 22s) | [1/20] Batch 1046 (0.018s) | LR: 0.0001 | Loss: 0.8108 | Abs. Loss: 980.20
08/13/24 12:52:23 (0m 23s) | [1/20] Batch 1047 (0.018s) | LR: 0.0001 | Loss: 0.7283 | Abs. Loss: 980.93
08/13/24 12:52:23 (0m 23s) | [1/20] Batch 1048 (0.019s) | LR: 0.0001 | Loss: 0.7259 | Abs. Loss: 981.65
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1049 (0.019s) | LR: 0.0001 | Loss: 0.6037 | Abs. Loss: 982.26
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1050 (0.018s) | LR: 0.0001 | Loss: 0.5916 | Abs. Loss: 982.85
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1051 (0.018s) | LR: 0.0001 | Loss: 0.7413 | Abs. Loss: 983.59
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1052 (0.019s) | LR: 0.0001 | Loss: 0.7577 | Abs. Loss: 984.35
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1053 (0.018s) | LR: 0.0001 | Loss: 0.5644 | Abs. Loss: 984.91
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1054 (0.018s) | LR: 0.0001 | Loss: 0.5939 | Abs. Loss: 985.51
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1055 (0.019s) | LR: 0.0001 | Loss: 0.6837 | Abs. Loss: 986.19
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1056 (0.020s) | LR: 0.0001 | Loss: 0.8166 | Abs. Loss: 987.01
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1057 (0.017s) | LR: 0.0001 | Loss: 0.8616 | Abs. Loss: 987.87
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1058 (0.018s) | LR: 0.0001 | Loss: 0.6429 | Abs. Loss: 988.51
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1059 (0.018s) | LR: 0.0001 | Loss: 0.7929 | Abs. Loss: 989.30
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1060 (0.020s) | LR: 0.0001 | Loss: 0.6907 | Abs. Loss: 990.00
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1061 (0.016s) | LR: 0.0001 | Loss: 0.8874 | Abs. Loss: 990.88
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1062 (0.017s) | LR: 0.0001 | Loss: 0.7385 | Abs. Loss: 991.62
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1063 (0.018s) | LR: 0.0001 | Loss: 0.5613 | Abs. Loss: 992.18
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1064 (0.019s) | LR: 0.0001 | Loss: 0.7290 | Abs. Loss: 992.91
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1065 (0.016s) | LR: 0.0001 | Loss: 0.6172 | Abs. Loss: 993.53
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1066 (0.017s) | LR: 0.0001 | Loss: 0.8293 | Abs. Loss: 994.36
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1067 (0.018s) | LR: 0.0001 | Loss: 0.9168 | Abs. Loss: 995.27
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1068 (0.020s) | LR: 0.0001 | Loss: 0.5797 | Abs. Loss: 995.85
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1069 (0.016s) | LR: 0.0001 | Loss: 0.5199 | Abs. Loss: 996.37
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1070 (0.018s) | LR: 0.0001 | Loss: 0.7569 | Abs. Loss: 997.13
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1071 (0.017s) | LR: 0.0001 | Loss: 0.6162 | Abs. Loss: 997.75
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1072 (0.018s) | LR: 0.0001 | Loss: 0.7410 | Abs. Loss: 998.49
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1073 (0.018s) | LR: 0.0001 | Loss: 0.5857 | Abs. Loss: 999.07
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1074 (0.018s) | LR: 0.0001 | Loss: 0.6769 | Abs. Loss: 999.75
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1075 (0.018s) | LR: 0.0001 | Loss: 0.7955 | Abs. Loss: 1000.55
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1076 (0.018s) | LR: 0.0001 | Loss: 0.7214 | Abs. Loss: 1001.27
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1077 (0.017s) | LR: 0.0001 | Loss: 0.5190 | Abs. Loss: 1001.79
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1078 (0.018s) | LR: 0.0001 | Loss: 0.7498 | Abs. Loss: 1002.54
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1079 (0.018s) | LR: 0.0001 | Loss: 0.5634 | Abs. Loss: 1003.10
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1080 (0.019s) | LR: 0.0001 | Loss: 0.5627 | Abs. Loss: 1003.66
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1081 (0.019s) | LR: 0.0001 | Loss: 0.7940 | Abs. Loss: 1004.46
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1082 (0.018s) | LR: 0.0001 | Loss: 0.5748 | Abs. Loss: 1005.03
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1083 (0.018s) | LR: 0.0001 | Loss: 0.6935 | Abs. Loss: 1005.73
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1084 (0.019s) | LR: 0.0001 | Loss: 0.5743 | Abs. Loss: 1006.30
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1085 (0.017s) | LR: 0.0001 | Loss: 0.7036 | Abs. Loss: 1007.00
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1086 (0.018s) | LR: 0.0001 | Loss: 0.6819 | Abs. Loss: 1007.69
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1087 (0.018s) | LR: 0.0001 | Loss: 0.7210 | Abs. Loss: 1008.41
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1088 (0.019s) | LR: 0.0001 | Loss: 0.6220 | Abs. Loss: 1009.03
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1089 (0.018s) | LR: 0.0001 | Loss: 0.6716 | Abs. Loss: 1009.70
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1090 (0.016s) | LR: 0.0001 | Loss: 0.5907 | Abs. Loss: 1010.29
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1091 (0.018s) | LR: 0.0001 | Loss: 0.7370 | Abs. Loss: 1011.03
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1092 (0.017s) | LR: 0.0001 | Loss: 0.6279 | Abs. Loss: 1011.66
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1093 (0.016s) | LR: 0.0001 | Loss: 0.5903 | Abs. Loss: 1012.25
08/13/24 12:52:24 (0m 23s) | [1/20] Batch 1094 (0.018s) | LR: 0.0001 | Loss: 0.7417 | Abs. Loss: 1012.99
08/13/24 12:52:24 (0m 24s) | [1/20] Batch 1095 (0.018s) | LR: 0.0001 | Loss: 0.6141 | Abs. Loss: 1013.60
08/13/24 12:52:24 (0m 24s) | [1/20] Batch 1096 (0.019s) | LR: 0.0001 | Loss: 0.7396 | Abs. Loss: 1014.34
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1097 (0.017s) | LR: 0.0001 | Loss: 0.6854 | Abs. Loss: 1015.03
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1098 (0.018s) | LR: 0.0001 | Loss: 0.8258 | Abs. Loss: 1015.85
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1099 (0.018s) | LR: 0.0001 | Loss: 0.6093 | Abs. Loss: 1016.46
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1100 (0.017s) | LR: 0.0001 | Loss: 0.6849 | Abs. Loss: 1017.15
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1101 (0.015s) | LR: 0.0001 | Loss: 0.6092 | Abs. Loss: 1017.76
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1102 (0.018s) | LR: 0.0001 | Loss: 0.6132 | Abs. Loss: 1018.37
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1103 (0.018s) | LR: 0.0001 | Loss: 0.8826 | Abs. Loss: 1019.25
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1104 (0.020s) | LR: 0.0001 | Loss: 0.7530 | Abs. Loss: 1020.00
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1105 (0.016s) | LR: 0.0001 | Loss: 0.5680 | Abs. Loss: 1020.57
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1106 (0.017s) | LR: 0.0001 | Loss: 0.8156 | Abs. Loss: 1021.39
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1107 (0.018s) | LR: 0.0001 | Loss: 0.7526 | Abs. Loss: 1022.14
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1108 (0.020s) | LR: 0.0001 | Loss: 0.8217 | Abs. Loss: 1022.96
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1109 (0.016s) | LR: 0.0001 | Loss: 0.7566 | Abs. Loss: 1023.72
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1110 (0.018s) | LR: 0.0001 | Loss: 0.7388 | Abs. Loss: 1024.46
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1111 (0.018s) | LR: 0.0001 | Loss: 0.5887 | Abs. Loss: 1025.05
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1112 (0.017s) | LR: 0.0001 | Loss: 0.6877 | Abs. Loss: 1025.73
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1113 (0.017s) | LR: 0.0001 | Loss: 0.8298 | Abs. Loss: 1026.56
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1114 (0.018s) | LR: 0.0001 | Loss: 0.7314 | Abs. Loss: 1027.30
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1115 (0.018s) | LR: 0.0001 | Loss: 0.9770 | Abs. Loss: 1028.27
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1116 (0.018s) | LR: 0.0001 | Loss: 0.6115 | Abs. Loss: 1028.88
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1117 (0.017s) | LR: 0.0001 | Loss: 0.7228 | Abs. Loss: 1029.61
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1118 (0.018s) | LR: 0.0001 | Loss: 0.7441 | Abs. Loss: 1030.35
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1119 (0.018s) | LR: 0.0001 | Loss: 0.6229 | Abs. Loss: 1030.97
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1120 (0.020s) | LR: 0.0001 | Loss: 0.6204 | Abs. Loss: 1031.59
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1121 (0.017s) | LR: 0.0001 | Loss: 0.8487 | Abs. Loss: 1032.44
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1122 (0.018s) | LR: 0.0001 | Loss: 0.6181 | Abs. Loss: 1033.06
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1123 (0.018s) | LR: 0.0001 | Loss: 0.6849 | Abs. Loss: 1033.75
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1124 (0.017s) | LR: 0.0001 | Loss: 0.8568 | Abs. Loss: 1034.60
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1125 (0.017s) | LR: 0.0001 | Loss: 0.7135 | Abs. Loss: 1035.32
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1126 (0.017s) | LR: 0.0001 | Loss: 0.6162 | Abs. Loss: 1035.93
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1127 (0.017s) | LR: 0.0001 | Loss: 0.5241 | Abs. Loss: 1036.46
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1128 (0.019s) | LR: 0.0001 | Loss: 0.6966 | Abs. Loss: 1037.15
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1129 (0.018s) | LR: 0.0001 | Loss: 0.7938 | Abs. Loss: 1037.95
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1130 (0.018s) | LR: 0.0001 | Loss: 0.5987 | Abs. Loss: 1038.55
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1131 (0.017s) | LR: 0.0001 | Loss: 0.5805 | Abs. Loss: 1039.13
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1132 (0.018s) | LR: 0.0001 | Loss: 0.7229 | Abs. Loss: 1039.85
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1133 (0.018s) | LR: 0.0001 | Loss: 0.6414 | Abs. Loss: 1040.49
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1134 (0.017s) | LR: 0.0001 | Loss: 0.7384 | Abs. Loss: 1041.23
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1135 (0.018s) | LR: 0.0001 | Loss: 0.6614 | Abs. Loss: 1041.89
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1136 (0.017s) | LR: 0.0001 | Loss: 0.7123 | Abs. Loss: 1042.60
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1137 (0.020s) | LR: 0.0001 | Loss: 0.5692 | Abs. Loss: 1043.17
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1138 (0.017s) | LR: 0.0001 | Loss: 0.5911 | Abs. Loss: 1043.76
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1139 (0.017s) | LR: 0.0001 | Loss: 0.6490 | Abs. Loss: 1044.41
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1140 (0.018s) | LR: 0.0001 | Loss: 0.6666 | Abs. Loss: 1045.08
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1141 (0.019s) | LR: 0.0001 | Loss: 0.6886 | Abs. Loss: 1045.77
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1142 (0.016s) | LR: 0.0001 | Loss: 0.5387 | Abs. Loss: 1046.31
08/13/24 12:52:25 (0m 24s) | [1/20] Batch 1143 (0.018s) | LR: 0.0001 | Loss: 0.6257 | Abs. Loss: 1046.93
08/13/24 12:52:25 (0m 25s) | [1/20] Batch 1144 (0.016s) | LR: 0.0001 | Loss: 0.6956 | Abs. Loss: 1047.63
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1145 (0.019s) | LR: 0.0001 | Loss: 0.8001 | Abs. Loss: 1048.43
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1146 (0.017s) | LR: 0.0001 | Loss: 0.6491 | Abs. Loss: 1049.08
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1147 (0.018s) | LR: 0.0001 | Loss: 0.6104 | Abs. Loss: 1049.69
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1148 (0.018s) | LR: 0.0001 | Loss: 0.5762 | Abs. Loss: 1050.26
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1149 (0.017s) | LR: 0.0001 | Loss: 0.5705 | Abs. Loss: 1050.83
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1150 (0.018s) | LR: 0.0001 | Loss: 0.6973 | Abs. Loss: 1051.53
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1151 (0.017s) | LR: 0.0001 | Loss: 0.6990 | Abs. Loss: 1052.23
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1152 (0.005s) | LR: 0.0001 | Loss: 0.6215 | Abs. Loss: 1052.85
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1153 (0.020s) | LR: 0.0001 | Loss: 0.5407 | Abs. Loss: 1053.39
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1154 (0.016s) | LR: 0.0001 | Loss: 0.8191 | Abs. Loss: 1054.21
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1155 (0.018s) | LR: 0.0001 | Loss: 0.8017 | Abs. Loss: 1055.01
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1156 (0.018s) | LR: 0.0001 | Loss: 0.7010 | Abs. Loss: 1055.71
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1157 (0.019s) | LR: 0.0001 | Loss: 0.6793 | Abs. Loss: 1056.39
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1158 (0.017s) | LR: 0.0001 | Loss: 0.6643 | Abs. Loss: 1057.06
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1159 (0.017s) | LR: 0.0001 | Loss: 0.8477 | Abs. Loss: 1057.90
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1160 (0.017s) | LR: 0.0001 | Loss: 0.5955 | Abs. Loss: 1058.50
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1161 (0.018s) | LR: 0.0001 | Loss: 0.6329 | Abs. Loss: 1059.13
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1162 (0.019s) | LR: 0.0001 | Loss: 0.6238 | Abs. Loss: 1059.76
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1163 (0.018s) | LR: 0.0001 | Loss: 0.6536 | Abs. Loss: 1060.41
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1164 (0.017s) | LR: 0.0001 | Loss: 0.7786 | Abs. Loss: 1061.19
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1165 (0.018s) | LR: 0.0001 | Loss: 0.7344 | Abs. Loss: 1061.92
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1166 (0.017s) | LR: 0.0001 | Loss: 0.7040 | Abs. Loss: 1062.63
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1167 (0.016s) | LR: 0.0001 | Loss: 0.6995 | Abs. Loss: 1063.33
08/13/24 12:52:26 (0m 25s) | [1/20] Batch 1168 (0.018s) | LR: 0.0001 | Loss: 0.6085 | Abs. Loss: 1063.94
